name	term	lev	seq	value
"unknown"	unknown	5	Pver_g26129	-0.237577678780535
"unknown"	unknown	5	Pver_g26131	-0.0412085978787239
"unknown"	unknown	5	Pver_g26133	-0.248757024935095
"unknown"	unknown	5	Pver_g26135	-0.354120794595211
"unknown"	unknown	5	Pver_g2620	-0.215113753582661
"unknown"	unknown	5	Pver_g26208	-0.227990368766054
"unknown"	unknown	5	Pver_g26209	0.115126232979466
"unknown"	unknown	5	Pver_g2621	-0.200742314308856
"unknown"	unknown	5	Pver_g2622	0.0997218227213261
"unknown"	unknown	5	Pver_g2624	0.748947019371506
"unknown"	unknown	5	Pver_g2625	0.844261598858171
"unknown"	unknown	5	Pver_g2626	0.743566639110904
"unknown"	unknown	5	Pver_g2628	0.302997152388935
"unknown"	unknown	5	Pver_g26280	0.0493596061379484
"unknown"	unknown	5	Pver_g26289	-0.058777846355518
"unknown"	unknown	5	Pver_g2629	0.497558541252281
"unknown"	unknown	5	Pver_g263	0.0355142105188689
"unknown"	unknown	5	Pver_g2630	0.638638116187407
"unknown"	unknown	5	Pver_g2631	0.2822035039313
"unknown"	unknown	5	Pver_g2632	0.496588206762213
"unknown"	unknown	5	Pver_g26336	0.239709532715101
"unknown"	unknown	5	Pver_g26378	0.078544582547374
"unknown"	unknown	5	Pver_g26379	0.339871508136076
"unknown"	unknown	5	Pver_g2638	-0.428985372309486
"unknown"	unknown	5	Pver_g26398	0.547994430081464
"unknown"	unknown	5	Pver_g26421	-0.268901942359714
"unknown"	unknown	5	Pver_g26422	-0.532959650067854
"unknown"	unknown	5	Pver_g26458	-0.0171142208602631
"unknown"	unknown	5	Pver_g26462	-0.224458849307352
"unknown"	unknown	5	Pver_g26519	-0.224264894001251
"unknown"	unknown	5	Pver_g26523	0.537102169376329
"unknown"	unknown	5	Pver_g26524	-0.759592526908965
"unknown"	unknown	5	Pver_g26525	0.259199687616196
"unknown"	unknown	5	Pver_g26527	-0.21781911342795
"unknown"	unknown	5	Pver_g26538	-0.56912488943016
"unknown"	unknown	5	Pver_g26571	0.0959160889065477
"unknown"	unknown	5	Pver_g26572	-0.629640871226471
"unknown"	unknown	5	Pver_g26573	0.426315400068557
"unknown"	unknown	5	Pver_g26585	0.081162580071585
"unknown"	unknown	5	Pver_g26597	-0.954902134379816
"unknown"	unknown	5	Pver_g26606	-0.341538508999094
"unknown"	unknown	5	Pver_g26618	0.496528768077709
"unknown"	unknown	5	Pver_g26624	0.278395425297393
"unknown"	unknown	5	Pver_g26629	-0.215646583412632
"unknown"	unknown	5	Pver_g26648	0.274196447801079
"unknown"	unknown	5	Pver_g26649	0.192908681413116
"unknown"	unknown	5	Pver_g26652	0.0346262755366979
"unknown"	unknown	5	Pver_g26654	-0.412863757321796
"unknown"	unknown	5	Pver_g26668	-0.280917589182257
"unknown"	unknown	5	Pver_g26684	-1.79286346128121
"unknown"	unknown	5	Pver_g26689	0.398962600821957
"unknown"	unknown	5	Pver_g26699	0.33532775271556
"unknown"	unknown	5	Pver_g26701	1.28876657245488
"unknown"	unknown	5	Pver_g26709	-0.277702240708512
"unknown"	unknown	5	Pver_g26710	-0.346241343138529
"unknown"	unknown	5	Pver_g26711	-0.147276380441978
"unknown"	unknown	5	Pver_g26718	-0.54528296328621
"unknown"	unknown	5	Pver_g26721	0.0617015236339345
"unknown"	unknown	5	Pver_g26724	0.102910437286269
"unknown"	unknown	5	Pver_g26734	-0.193988742993335
"unknown"	unknown	5	Pver_g26737	-0.238674610152498
"unknown"	unknown	5	Pver_g26738	-0.824921072537686
"unknown"	unknown	5	Pver_g2675	-0.354407073787399
"unknown"	unknown	5	Pver_g26752	-0.182396029897749
"unknown"	unknown	5	Pver_g2676	-0.115402754409328
"unknown"	unknown	5	Pver_g26766	-0.268851980167382
"unknown"	unknown	5	Pver_g26769	0.0507776242748954
"unknown"	unknown	5	Pver_g26771	0.0859592864509713
"unknown"	unknown	5	Pver_g26774	-0.698705180750812
"unknown"	unknown	5	Pver_g26781	0.292493976715411
"unknown"	unknown	5	Pver_g26809	-0.60767356672241
"unknown"	unknown	5	Pver_g26835	-0.899281643278916
"unknown"	unknown	5	Pver_g26837	-0.937573947983478
"unknown"	unknown	5	Pver_g269	0.41652259997607
"unknown"	unknown	5	Pver_g2695	0.277542412472055
"unknown"	unknown	5	Pver_g2696	-0.259578559852924
"unknown"	unknown	5	Pver_g2702	0.233908058329759
"unknown"	unknown	5	Pver_g2706	0.0437324545840097
"unknown"	unknown	5	Pver_g2709	0.320503460003744
"unknown"	unknown	5	Pver_g2711	-0.0893053294509385
"unknown"	unknown	5	Pver_g2715	0.940992868814557
"unknown"	unknown	5	Pver_g2736	-0.291666972219225
"unknown"	unknown	5	Pver_g2779	0.381893015457886
"unknown"	unknown	5	Pver_g2835	-0.152063153708585
"unknown"	unknown	5	Pver_g2845	-0.0627805498971324
"unknown"	unknown	5	Pver_g2846	-0.0868459544928727
"unknown"	unknown	5	Pver_g2848	-0.385584079281172
"unknown"	unknown	5	Pver_g2889	-0.130798889375071
"unknown"	unknown	5	Pver_g2890	0.0475622313286803
"unknown"	unknown	5	Pver_g2891	0.526552580959117
"unknown"	unknown	5	Pver_g2893	-0.471564575260416
"unknown"	unknown	5	Pver_g2895	0.345320325224866
"unknown"	unknown	5	Pver_g2897	0.0648488103802259
"unknown"	unknown	5	Pver_g2923	0.0497731608269232
"unknown"	unknown	5	Pver_g2927	0.100307255997034
"unknown"	unknown	5	Pver_g2933	-0.425090175468565
"unknown"	unknown	5	Pver_g2937	0.0264320227653234
"unknown"	unknown	5	Pver_g2948	0.0427740986647338
"unknown"	unknown	5	Pver_g2952	0.0790013261812696
"unknown"	unknown	5	Pver_g2955	0.0847869372367404
"unknown"	unknown	5	Pver_g296	-0.12413401545936
"unknown"	unknown	5	Pver_g297	0.00570376604774381
"unknown"	unknown	5	Pver_g2975	0.294975684899166
"unknown"	unknown	5	Pver_g2979	-0.379495772095332
"unknown"	unknown	5	Pver_g2980	0.0288257262333104
"unknown"	unknown	5	Pver_g2993	0.152242309354105
"unknown"	unknown	5	Pver_g301	0.283102849619663
"unknown"	unknown	5	Pver_g302	0.241330833152166
"unknown"	unknown	5	Pver_g3023	-0.356148495823247
"unknown"	unknown	5	Pver_g3024	-0.524021549325564
"unknown"	unknown	5	Pver_g303	-1.03409544824028
"unknown"	unknown	5	Pver_g3031	0.704907156664139
"unknown"	unknown	5	Pver_g3033	0.234609780163204
"unknown"	unknown	5	Pver_g306	-0.0439224152675078
"unknown"	unknown	5	Pver_g3062	-0.0953496126052886
"unknown"	unknown	5	Pver_g3070	-0.555098782804081
"unknown"	unknown	5	Pver_g3071	-0.0714731301677653
"unknown"	unknown	5	Pver_g3072	2.1527815961541
"unknown"	unknown	5	Pver_g3075	0.09825864544719
"unknown"	unknown	5	Pver_g3081	-2.13195844623907
"unknown"	unknown	5	Pver_g310	-0.207592286762344
"unknown"	unknown	5	Pver_g3153	0.283946181713015
"unknown"	unknown	5	Pver_g317	-0.0444634243802473
"unknown"	unknown	5	Pver_g3170	-0.581980705992003
"unknown"	unknown	5	Pver_g3185	0.154214170454818
"unknown"	unknown	5	Pver_g3186	0.347805950201377
"unknown"	unknown	5	Pver_g3200	-0.158085495615562
"unknown"	unknown	5	Pver_g3203	0.151784636238427
"unknown"	unknown	5	Pver_g3220	-0.362054618365109
"unknown"	unknown	5	Pver_g328	0.480278707248189
"unknown"	unknown	5	Pver_g3281	0.0612607998462687
"unknown"	unknown	5	Pver_g3282	-0.0836191390656868
"unknown"	unknown	5	Pver_g3283	-0.396307927418407
"unknown"	unknown	5	Pver_g329	0.49838222071077
"unknown"	unknown	5	Pver_g3346	-0.122540629293138
"unknown"	unknown	5	Pver_g3349	-0.239798567022723
"unknown"	unknown	5	Pver_g3350	0.113782894528273
"unknown"	unknown	5	Pver_g3367	-0.291639540641703
"unknown"	unknown	5	Pver_g3382	-0.0569942140868648
"unknown"	unknown	5	Pver_g3423	0.313325157492326
"unknown"	unknown	5	Pver_g3457	-0.173656682210509
"unknown"	unknown	5	Pver_g3458	0.0727573733113325
"unknown"	unknown	5	Pver_g346	-0.316433876755183
"unknown"	unknown	5	Pver_g3474	-0.402877493238007
"unknown"	unknown	5	Pver_g3476	0.00383014090576893
"unknown"	unknown	5	Pver_g3483	-1.00358078038346
"unknown"	unknown	5	Pver_g3484	-0.245224994246901
"unknown"	unknown	5	Pver_g3507	0.290417977838009
"unknown"	unknown	5	Pver_g353	0.393583198957162
"unknown"	unknown	5	Pver_g3535	0.150736321128796
"unknown"	unknown	5	Pver_g3545	0.0927905095758917
"unknown"	unknown	5	Pver_g3549	0.361356197896114
"unknown"	unknown	5	Pver_g3553	0.0116501005440063
"unknown"	unknown	5	Pver_g3569	0.71084622797895
"unknown"	unknown	5	Pver_g3582	-0.0282795554758777
"unknown"	unknown	5	Pver_g359	0.252432057550371
"unknown"	unknown	5	Pver_g360	0.173768905520204
"unknown"	unknown	5	Pver_g3623	0.041086351997401
"unknown"	unknown	5	Pver_g3624	-0.137266840874671
"unknown"	unknown	5	Pver_g3626	0.137684155438047
"unknown"	unknown	5	Pver_g3644	0.244409867045321
"unknown"	unknown	5	Pver_g3670	-0.0301367472983613
"unknown"	unknown	5	Pver_g371	-0.00853085359746238
"unknown"	unknown	5	Pver_g3713	-0.11702940999024
"unknown"	unknown	5	Pver_g3714	-0.153286028395988
"unknown"	unknown	5	Pver_g3724	-0.16463836542223
"unknown"	unknown	5	Pver_g3766	-0.0537725791936541
"unknown"	unknown	5	Pver_g3781	0.079573291869001
"unknown"	unknown	5	Pver_g3787	-0.359597819736456
"unknown"	unknown	5	Pver_g3811	1.90237257852229
"unknown"	unknown	5	Pver_g3813	-1.30207547865906
"unknown"	unknown	5	Pver_g3851	0.306418081161263
"unknown"	unknown	5	Pver_g387	-0.307516931577953
"unknown"	unknown	5	Pver_g3876	-0.18969101637705
"unknown"	unknown	5	Pver_g3881	0.342557913183417
"unknown"	unknown	5	Pver_g3893	-0.13282549794456
"unknown"	unknown	5	Pver_g3914	-0.170403668914861
"unknown"	unknown	5	Pver_g3945	-1.08930534716693
"unknown"	unknown	5	Pver_g3948	-0.474857095383465
"unknown"	unknown	5	Pver_g4045	-0.145406304701321
"unknown"	unknown	5	Pver_g4050	-0.219442568182204
"unknown"	unknown	5	Pver_g408	0.393392196055005
"unknown"	unknown	5	Pver_g4093	-0.441705487886549
"unknown"	unknown	5	Pver_g4146	-0.222821725261981
"unknown"	unknown	5	Pver_g4152	0.340026995824645
"unknown"	unknown	5	Pver_g4161	0.54407988152614
"unknown"	unknown	5	Pver_g4167	0.11018514799799
"unknown"	unknown	5	Pver_g4168	0.0443535014538142
"unknown"	unknown	5	Pver_g4186	0.37583063939867
"unknown"	unknown	5	Pver_g4195	-0.109266149490545
"unknown"	unknown	5	Pver_g4202	-0.419006698801292
"unknown"	unknown	5	Pver_g4219	-0.347639145680965
"unknown"	unknown	5	Pver_g4225	0.0011752930417389
"unknown"	unknown	5	Pver_g426	0.0653784068460392
"unknown"	unknown	5	Pver_g4276	-0.109284001827617
"unknown"	unknown	5	Pver_g4283	0.92229107611426
"unknown"	unknown	5	Pver_g4308	0.33623669260896
"unknown"	unknown	5	Pver_g4323	-0.173213659006307
"unknown"	unknown	5	Pver_g4355	0.548034700731809
"unknown"	unknown	5	Pver_g4357	-1.16858738582143
"unknown"	unknown	5	Pver_g4366	1.36774346509845
"unknown"	unknown	5	Pver_g4414	0.234666652103991
"unknown"	unknown	5	Pver_g4441	-0.580057959561922
"unknown"	unknown	5	Pver_g4443	-0.733521463336753
"unknown"	unknown	5	Pver_g4485	-0.149353562358202
"unknown"	unknown	5	Pver_g449	0.426506907435057
"unknown"	unknown	5	Pver_g4503	0.644409214295062
"unknown"	unknown	5	Pver_g4517	0.304397096141935
"unknown"	unknown	5	Pver_g4543	0.572781334201221
"unknown"	unknown	5	Pver_g4544	-0.125497747276244
"unknown"	unknown	5	Pver_g4558	-0.134502694352935
"unknown"	unknown	5	Pver_g4643	0.293326099380817
"unknown"	unknown	5	Pver_g4674	0.504993075128261
"unknown"	unknown	5	Pver_g4675	0.609496998711781
"unknown"	unknown	5	Pver_g4679	0.457973608913341
"unknown"	unknown	5	Pver_g4717	0.351571841814221
"unknown"	unknown	5	Pver_g475	-0.0416936142548117
"unknown"	unknown	5	Pver_g476	0.0316379509946263
"unknown"	unknown	5	Pver_g4773	-0.154283946272629
"unknown"	unknown	5	Pver_g4819	-0.133318255528854
"unknown"	unknown	5	Pver_g4866	-0.421547058786953
"unknown"	unknown	5	Pver_g4877	-0.414374341723248
"unknown"	unknown	5	Pver_g4921	0.0289423251634452
"unknown"	unknown	5	Pver_g4948	0.418709535058748
"unknown"	unknown	5	Pver_g4950	0.323929796757248
"unknown"	unknown	5	Pver_g4952	0.179025370084661
"unknown"	unknown	5	Pver_g4955	0.0771403909285187
"unknown"	unknown	5	Pver_g4956	0.385305105872026
"unknown"	unknown	5	Pver_g4971	-0.120193812551868
"unknown"	unknown	5	Pver_g4982	0.241064667339804
"unknown"	unknown	5	Pver_g4983	0.19910810365336
"unknown"	unknown	5	Pver_g4990	-0.0864643180590795
"unknown"	unknown	5	Pver_g5009	0.252540294551081
"unknown"	unknown	5	Pver_g5011	-0.159807192164573
"unknown"	unknown	5	Pver_g5012	0.0099727769723925
"unknown"	unknown	5	Pver_g5039	-0.333731160309909
"unknown"	unknown	5	Pver_g5044	-0.0152634740092322
"unknown"	unknown	5	Pver_g5067	-0.262425800288116
"unknown"	unknown	5	Pver_g5092	0.00558392956953856
"unknown"	unknown	5	Pver_g5094	0.0636741984479308
"unknown"	unknown	5	Pver_g512	0.538304083368123
"unknown"	unknown	5	Pver_g5135	-0.127163757611716
"unknown"	unknown	5	Pver_g5157	0.345594361304158
"unknown"	unknown	5	Pver_g5164	-0.147089031550658
"unknown"	unknown	5	Pver_g5176	-0.00402997538788773
"unknown"	unknown	5	Pver_g5209	-0.146820469653745
"unknown"	unknown	5	Pver_g5210	-0.276353074343471
"unknown"	unknown	5	Pver_g5213	0.340881589517913
"unknown"	unknown	5	Pver_g5231	0.313679649993219
"unknown"	unknown	5	Pver_g5273	0.126185879462951
"unknown"	unknown	5	Pver_g5274	0.265001887746389
"unknown"	unknown	5	Pver_g5281	0.384197335143869
"unknown"	unknown	5	Pver_g529	-0.0829390934735548
"unknown"	unknown	5	Pver_g5290	0.478897624233457
"unknown"	unknown	5	Pver_g5295	-0.160459390994076
"unknown"	unknown	5	Pver_g5296	-0.343056498905101
"unknown"	unknown	5	Pver_g530	0.0338538816370414
"unknown"	unknown	5	Pver_g5311	0.681518802881596
"unknown"	unknown	5	Pver_g532	-0.70265709472317
"unknown"	unknown	5	Pver_g5322	-0.195087612193557
"unknown"	unknown	5	Pver_g534	-0.621792942835251
"unknown"	unknown	5	Pver_g5340	0.157387303618644
"unknown"	unknown	5	Pver_g5351	0.645499985827023
"unknown"	unknown	5	Pver_g5359	-0.032751848549119
"unknown"	unknown	5	Pver_g5412	0.951520778224622
"unknown"	unknown	5	Pver_g5421	-0.0271969377594406
"unknown"	unknown	5	Pver_g5426	0.193058783267321
"unknown"	unknown	5	Pver_g5427	0.67198742180615
"unknown"	unknown	5	Pver_g5428	0.0472529477493566
"unknown"	unknown	5	Pver_g5429	0.598774159980767
"unknown"	unknown	5	Pver_g5431	0.372628263305105
"unknown"	unknown	5	Pver_g5463	0.447820960036823
"unknown"	unknown	5	Pver_g5503	0.0789143072538654
"unknown"	unknown	5	Pver_g5504	0.982866245522897
"unknown"	unknown	5	Pver_g5505	0.344580606041395
"unknown"	unknown	5	Pver_g5555	-0.0588424118051234
"unknown"	unknown	5	Pver_g5556	0.0162284414856881
"unknown"	unknown	5	Pver_g5557	0.14062150469073
"unknown"	unknown	5	Pver_g5558	-0.122930937494841
"unknown"	unknown	5	Pver_g5564	-0.449346558116792
"unknown"	unknown	5	Pver_g559	-0.00342785352069338
"unknown"	unknown	5	Pver_g5615	0.526804215752814
"unknown"	unknown	5	Pver_g5620	0.101440934980939
"unknown"	unknown	5	Pver_g5631	0.249577974932008
"unknown"	unknown	5	Pver_g5632	-0.121378485582882
"unknown"	unknown	5	Pver_g5634	-0.15930535396373
"unknown"	unknown	5	Pver_g5636	-0.228715334639375
"unknown"	unknown	5	Pver_g5637	-0.553312581200934
"unknown"	unknown	5	Pver_g5638	0.0593490767168774
"unknown"	unknown	5	Pver_g5688	0.2777420142524
"unknown"	unknown	5	Pver_g5693	0.399746801663169
"unknown"	unknown	5	Pver_g5713	0.990702861194765
"unknown"	unknown	5	Pver_g5714	1.14139955459314
"unknown"	unknown	5	Pver_g5746	0.190160458623146
"unknown"	unknown	5	Pver_g5750	0.150661278596067
"unknown"	unknown	5	Pver_g5751	0.322387284899401
"unknown"	unknown	5	Pver_g5752	0.344760489770412
"unknown"	unknown	5	Pver_g5753	0.245096689210795
"unknown"	unknown	5	Pver_g579	-0.287049912212134
"unknown"	unknown	5	Pver_g581	0.42828385984902
"unknown"	unknown	5	Pver_g5825	0.188891576084693
"unknown"	unknown	5	Pver_g5837	0.25638395855284
"unknown"	unknown	5	Pver_g5848	0.553913515901399
"unknown"	unknown	5	Pver_g5853	0.266823916772308
"unknown"	unknown	5	Pver_g5854	0.0253211472290277
"unknown"	unknown	5	Pver_g5856	0.158502210365246
"unknown"	unknown	5	Pver_g5900	0.709330660329037
"unknown"	unknown	5	Pver_g5901	0.555776061710613
"unknown"	unknown	5	Pver_g5903	0.223463399984087
"unknown"	unknown	5	Pver_g5908	0.275319624053557
"unknown"	unknown	5	Pver_g5952	0.164223223984136
"unknown"	unknown	5	Pver_g5953	0.423829298143104
"unknown"	unknown	5	Pver_g5954	0.354051083030326
"unknown"	unknown	5	Pver_g5955	0.183948265085592
"unknown"	unknown	5	Pver_g5998	-0.143757633326909
"unknown"	unknown	5	Pver_g6000	-0.144510249835571
"unknown"	unknown	5	Pver_g6019	-0.205107951252472
"unknown"	unknown	5	Pver_g6022	0.109368802907299
"unknown"	unknown	5	Pver_g6023	0.14734808450151
"unknown"	unknown	5	Pver_g6062	1.82161921010407
"unknown"	unknown	5	Pver_g6066	0.0698913956022647
"unknown"	unknown	5	Pver_g6067	0.0714179609671554
"unknown"	unknown	5	Pver_g6138	0.126891513947424
"unknown"	unknown	5	Pver_g6146	0.00550270152801104
"unknown"	unknown	5	Pver_g6152	-0.12722132230787
"unknown"	unknown	5	Pver_g6162	0.0227472707658476
"unknown"	unknown	5	Pver_g621	-0.196558824793871
"unknown"	unknown	5	Pver_g6265	-0.098719751095228
"unknown"	unknown	5	Pver_g6270	-1.1540209113439
"unknown"	unknown	5	Pver_g6273	-0.411516254682015
"unknown"	unknown	5	Pver_g6288	0.368799263626101
"unknown"	unknown	5	Pver_g6347	-0.186183425779215
"unknown"	unknown	5	Pver_g6389	0.623504883062557
"unknown"	unknown	5	Pver_g6390	-0.141431429547419
"unknown"	unknown	5	Pver_g6395	-0.231374553142406
"unknown"	unknown	5	Pver_g6410	-0.0587242539307899
"unknown"	unknown	5	Pver_g6445	0.206001514337369
"unknown"	unknown	5	Pver_g6457	-0.667821290669148
"unknown"	unknown	5	Pver_g6459	1.31984069635349
"unknown"	unknown	5	Pver_g6473	0.392027756186579
"unknown"	unknown	5	Pver_g6474	0.00688782616226798
"unknown"	unknown	5	Pver_g6500	-0.411350188450475
"unknown"	unknown	5	Pver_g6502	-0.1580326920871
"unknown"	unknown	5	Pver_g6512	-0.304939938437509
"unknown"	unknown	5	Pver_g6526	0.0237888668575573
"unknown"	unknown	5	Pver_g6527	-0.0127499379445672
"unknown"	unknown	5	Pver_g6529	0.428884174645341
"unknown"	unknown	5	Pver_g6551	-0.135720828339855
"unknown"	unknown	5	Pver_g6591	-0.215168071412769
"unknown"	unknown	5	Pver_g6595	-0.156232068773952
"unknown"	unknown	5	Pver_g6704	-0.0388527449736989
"unknown"	unknown	5	Pver_g6708	-0.0742422639322753
"unknown"	unknown	5	Pver_g6711	-0.156502519137777
"unknown"	unknown	5	Pver_g6712	-0.469810328192909
"unknown"	unknown	5	Pver_g672	0.0412701412864112
"unknown"	unknown	5	Pver_g6741	0.150870685328904
"unknown"	unknown	5	Pver_g6757	0.220416472449467
"unknown"	unknown	5	Pver_g6768	-0.481885462171713
"unknown"	unknown	5	Pver_g6783	0.200006524544354
"unknown"	unknown	5	Pver_g6814	0.751749315769678
"unknown"	unknown	5	Pver_g6820	0.523769585927106
"unknown"	unknown	5	Pver_g6831	-0.29508165378698
"unknown"	unknown	5	Pver_g6838	1.51874575882827
"unknown"	unknown	5	Pver_g6885	0.779444318628076
"unknown"	unknown	5	Pver_g6910	-0.158329071127881
"unknown"	unknown	5	Pver_g693	-0.156332510504955
"unknown"	unknown	5	Pver_g6932	0.102813011502914
"unknown"	unknown	5	Pver_g6933	2.32267634380243
"unknown"	unknown	5	Pver_g6934	-0.0225082366391436
"unknown"	unknown	5	Pver_g6945	-0.382565394343172
"unknown"	unknown	5	Pver_g6964	0.176078421428748
"unknown"	unknown	5	Pver_g6970	0.0635817602964892
"unknown"	unknown	5	Pver_g6993	0.326915974750383
"unknown"	unknown	5	Pver_g6994	0.30835615472605
"unknown"	unknown	5	Pver_g6995	-0.220180568467537
"unknown"	unknown	5	Pver_g6998	-0.0212304256059961
"unknown"	unknown	5	Pver_g7002	0.595502368041631
"unknown"	unknown	5	Pver_g7005	0.553750768301545
"unknown"	unknown	5	Pver_g7006	0.537461054510962
"unknown"	unknown	5	Pver_g7009	0.458934837088592
"unknown"	unknown	5	Pver_g7011	0.0150838823322976
"unknown"	unknown	5	Pver_g7012	0.0565561201325182
"unknown"	unknown	5	Pver_g7029	-0.141881642876355
"unknown"	unknown	5	Pver_g7040	0.217050036811143
"unknown"	unknown	5	Pver_g7041	0.381780041603588
"unknown"	unknown	5	Pver_g7042	-0.452819839247813
"unknown"	unknown	5	Pver_g7141	-0.133164834898976
"unknown"	unknown	5	Pver_g7169	-0.422336854178776
"unknown"	unknown	5	Pver_g7202	-0.311946382781097
"unknown"	unknown	5	Pver_g721	-0.0725196705471636
"unknown"	unknown	5	Pver_g7221	0.106601721524963
"unknown"	unknown	5	Pver_g7228	-0.2033853328591
"unknown"	unknown	5	Pver_g7244	-0.212401815676092
"unknown"	unknown	5	Pver_g7245	0.313257325139195
"unknown"	unknown	5	Pver_g7255	0.200015588648492
"unknown"	unknown	5	Pver_g7300	0.315560135587284
"unknown"	unknown	5	Pver_g7303	-0.0743411225035358
"unknown"	unknown	5	Pver_g7419	0.121761753615064
"unknown"	unknown	5	Pver_g7448	-0.495700459194302
"unknown"	unknown	5	Pver_g7454	0.88531934563734
"unknown"	unknown	5	Pver_g7476	0.110367284862466
"unknown"	unknown	5	Pver_g7494	0.512050700952696
"unknown"	unknown	5	Pver_g7528	-0.0359161992393058
"unknown"	unknown	5	Pver_g7544	0.366514620206749
"unknown"	unknown	5	Pver_g760	-0.254016110654454
"unknown"	unknown	5	Pver_g7628	0.512615673097454
"unknown"	unknown	5	Pver_g7629	0.230155908238908
"unknown"	unknown	5	Pver_g7649	-0.179966647780112
"unknown"	unknown	5	Pver_g7653	-0.496029166870728
"unknown"	unknown	5	Pver_g7655	0.23485334666343
"unknown"	unknown	5	Pver_g7660	0.0589539881017064
"unknown"	unknown	5	Pver_g7665	0.684564916653346
"unknown"	unknown	5	Pver_g7666	0.530365493266399
"unknown"	unknown	5	Pver_g7677	-0.393090738842621
"unknown"	unknown	5	Pver_g7692	0.455363867085702
"unknown"	unknown	5	Pver_g7705	0.674508740264469
"unknown"	unknown	5	Pver_g7712	-0.439566856711286
"unknown"	unknown	5	Pver_g7735	0.0657633790980125
"unknown"	unknown	5	Pver_g7752	-0.610640599449156
"unknown"	unknown	5	Pver_g7802	-0.239748642711307
"unknown"	unknown	5	Pver_g7805	-0.131848395535898
"unknown"	unknown	5	Pver_g7809	0.0804462382761598
"unknown"	unknown	5	Pver_g781	-0.0259237056223371
"unknown"	unknown	5	Pver_g7821	-0.235741073311851
"unknown"	unknown	5	Pver_g7877	0.600478386722629
"unknown"	unknown	5	Pver_g7884	-0.178302794296669
"unknown"	unknown	5	Pver_g7892	-0.250151312896161
"unknown"	unknown	5	Pver_g7917	-0.0386712084001014
"unknown"	unknown	5	Pver_g7918	-0.181233718890407
"unknown"	unknown	5	Pver_g7978	0.438845425682543
"unknown"	unknown	5	Pver_g8006	0.0134716059420143
"unknown"	unknown	5	Pver_g8023	-0.876159582241134
"unknown"	unknown	5	Pver_g8024	-0.0071597859309567
"unknown"	unknown	5	Pver_g8026	0.334777036484288
"unknown"	unknown	5	Pver_g8027	0.34044098611073
"unknown"	unknown	5	Pver_g8028	0.173584060433546
"unknown"	unknown	5	Pver_g8029	0.0369996912833885
"unknown"	unknown	5	Pver_g8044	0.513472150995409
"unknown"	unknown	5	Pver_g805	0.212526843252979
"unknown"	unknown	5	Pver_g8054	0.102994568706289
"unknown"	unknown	5	Pver_g806	-0.460090147120595
"unknown"	unknown	5	Pver_g8063	-0.190214914448257
"unknown"	unknown	5	Pver_g8125	-0.552931865538605
"unknown"	unknown	5	Pver_g813	0.137505831694681
"unknown"	unknown	5	Pver_g8138	0.0437733813013498
"unknown"	unknown	5	Pver_g8184	0.107158122249786
"unknown"	unknown	5	Pver_g8220	-0.0317104811878336
"unknown"	unknown	5	Pver_g8224	0.0134028160067584
"unknown"	unknown	5	Pver_g8250	-0.0459345862377892
"unknown"	unknown	5	Pver_g8258	0.0462522417157555
"unknown"	unknown	5	Pver_g8281	-0.0970624948257294
"unknown"	unknown	5	Pver_g8282	0.358726806025553
"unknown"	unknown	5	Pver_g8283	0.479694630972626
"unknown"	unknown	5	Pver_g8285	0.430599196109141
"unknown"	unknown	5	Pver_g8286	0.571776037012378
"unknown"	unknown	5	Pver_g8301	-0.0596324537143841
"unknown"	unknown	5	Pver_g8315	0.522845630781114
"unknown"	unknown	5	Pver_g8317	0.494615546310071
"unknown"	unknown	5	Pver_g8323	0.159930388631488
"unknown"	unknown	5	Pver_g8340	-0.671151116701041
"unknown"	unknown	5	Pver_g8382	-0.0577601890067738
"unknown"	unknown	5	Pver_g8422	-1.22435705871218
"unknown"	unknown	5	Pver_g8448	-0.0874189455275743
"unknown"	unknown	5	Pver_g8536	0.0763121864834582
"unknown"	unknown	5	Pver_g8567	-1.02845879193164
"unknown"	unknown	5	Pver_g8577	-0.0823468439634035
"unknown"	unknown	5	Pver_g8621	0.102951183320917
"unknown"	unknown	5	Pver_g8633	0.30330123211327
"unknown"	unknown	5	Pver_g8635	0.223443867869416
"unknown"	unknown	5	Pver_g8638	-0.230516348899722
"unknown"	unknown	5	Pver_g8646	0.00896216105786961
"unknown"	unknown	5	Pver_g8647	-0.603025141039251
"unknown"	unknown	5	Pver_g8658	0.208654179046536
"unknown"	unknown	5	Pver_g8673	0.620330747135972
"unknown"	unknown	5	Pver_g8689	0.455382257292904
"unknown"	unknown	5	Pver_g8708	0.10845055736851
"unknown"	unknown	5	Pver_g8773	0.209817898702588
"unknown"	unknown	5	Pver_g8777	-0.0941478883412717
"unknown"	unknown	5	Pver_g8784	0.0245622031551336
"unknown"	unknown	5	Pver_g8788	-0.141689582986884
"unknown"	unknown	5	Pver_g8790	0.028074135842426
"unknown"	unknown	5	Pver_g8856	-0.479597000174298
"unknown"	unknown	5	Pver_g8872	-0.094470418549654
"unknown"	unknown	5	Pver_g8881	-0.312346164814799
"unknown"	unknown	5	Pver_g8895	0.922611877440352
"unknown"	unknown	5	Pver_g8897	0.137690349945523
"unknown"	unknown	5	Pver_g8900	0.620072346281936
"unknown"	unknown	5	Pver_g8908	-0.2144516185531
"unknown"	unknown	5	Pver_g8981	-0.406921004657268
