"","GOterm","Term","numInCat","numDEI","num.expected.percent","classicFisher","ontology","direction","ParentTerm","gene_id","type"
"2325","GO:0006511","ubiquitin-dependent protein catabolic pr...",484,5,1.82,0.03534,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g939","DEG.GO.terms"
"2326","GO:0006511","ubiquitin-dependent protein catabolic pr...",484,5,1.82,0.03534,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g943","DEG.GO.terms"
"2327","GO:0006511","ubiquitin-dependent protein catabolic pr...",484,5,1.82,0.03534,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g9508","DEG.GO.terms"
"2328","GO:0006511","ubiquitin-dependent protein catabolic pr...",484,5,1.82,0.03534,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g9856","DEG.GO.terms"
"2329","GO:0006511","ubiquitin-dependent protein catabolic pr...",484,5,1.82,0.03534,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g9870","DEG.GO.terms"
"2330","GO:0019941","modification-dependent protein catabolic...",489,5,1.84,0.03669,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g380","DEG.GO.terms"
"2331","GO:0019941","modification-dependent protein catabolic...",489,5,1.84,0.03669,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g5978","DEG.GO.terms"
"2332","GO:0019941","modification-dependent protein catabolic...",489,5,1.84,0.03669,"BP","Down","proteasome-mediated ubiquitin-dependent protein catabolic process","Pver_g9336","DEG.GO.terms"
"2333","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g10031","DEG.GO.terms"
"2334","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g1027","DEG.GO.terms"
"2335","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g11534","DEG.GO.terms"
"2336","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g12033","DEG.GO.terms"
"2337","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g12181","DEG.GO.terms"
"2338","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g12381","DEG.GO.terms"
"2339","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g12870","DEG.GO.terms"
"2340","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g13481","DEG.GO.terms"
"2341","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g14051","DEG.GO.terms"
"2342","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g14094","DEG.GO.terms"
"2343","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g14407","DEG.GO.terms"
"2344","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g14408","DEG.GO.terms"
"2345","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g15700","DEG.GO.terms"
"2346","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g16161","DEG.GO.terms"
"2347","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g16722","DEG.GO.terms"
"2348","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g16772","DEG.GO.terms"
"2349","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g17094","DEG.GO.terms"
"2350","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g17354","DEG.GO.terms"
"2351","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g17552","DEG.GO.terms"
"2352","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g182","DEG.GO.terms"
"2353","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g18214","DEG.GO.terms"
"2354","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g18237","DEG.GO.terms"
"2355","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g18391","DEG.GO.terms"
"2356","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g18947","DEG.GO.terms"
"2357","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g18948","DEG.GO.terms"
"2358","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19054","DEG.GO.terms"
"2359","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19119","DEG.GO.terms"
"2360","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19205","DEG.GO.terms"
"2361","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19405","DEG.GO.terms"
"2362","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19428","DEG.GO.terms"
"2363","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19586","DEG.GO.terms"
"2364","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19987","DEG.GO.terms"
"2365","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g19996","DEG.GO.terms"
"2366","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g20340","DEG.GO.terms"
"2367","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g20373","DEG.GO.terms"
"2368","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g20531","DEG.GO.terms"
"2369","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g20570","DEG.GO.terms"
"2370","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g21109","DEG.GO.terms"
"2371","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g21158","DEG.GO.terms"
"2372","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g21442","DEG.GO.terms"
"2373","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g21705","DEG.GO.terms"
"2374","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g21713","DEG.GO.terms"
"2375","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g22008","DEG.GO.terms"
"2376","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23079","DEG.GO.terms"
"2377","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23100","DEG.GO.terms"
"2378","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23105","DEG.GO.terms"
"2379","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23199","DEG.GO.terms"
"2380","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23217","DEG.GO.terms"
"2381","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23702","DEG.GO.terms"
"2382","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23703","DEG.GO.terms"
"2383","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23771","DEG.GO.terms"
"2384","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g23826","DEG.GO.terms"
"2385","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g24199","DEG.GO.terms"
"2386","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g24445","DEG.GO.terms"
"2387","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g25176","DEG.GO.terms"
"2388","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g25592","DEG.GO.terms"
"2389","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g25744","DEG.GO.terms"
"2390","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g3428","DEG.GO.terms"
"2391","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g3783","DEG.GO.terms"
"2392","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g4391","DEG.GO.terms"
"2393","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g4663","DEG.GO.terms"
"2394","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g4907","DEG.GO.terms"
"2395","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g5250","DEG.GO.terms"
"2396","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g691","DEG.GO.terms"
"2397","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g7177","DEG.GO.terms"
"2398","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g7179","DEG.GO.terms"
"2399","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g764","DEG.GO.terms"
"2400","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g850","DEG.GO.terms"
"2401","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g8757","DEG.GO.terms"
"2402","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g8761","DEG.GO.terms"
"2403","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g8829","DEG.GO.terms"
"2404","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g9223","DEG.GO.terms"
"2405","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_g967","DEG.GO.terms"
"2406","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_novel_126_5de57afd","DEG.GO.terms"
"2407","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_novel_304_5de57afd","DEG.GO.terms"
"2408","GO:0030111","regulation of Wnt signaling pathway",334,4,1.26,0.03702,"BP","Down","Notch signaling pathway","Pver_novel_632_5de57afd","DEG.GO.terms"
"2409","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g11093","DEG.GO.terms"
"2410","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g12560","DEG.GO.terms"
"2411","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g15974","DEG.GO.terms"
"2412","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g15977","DEG.GO.terms"
"2413","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g24622","DEG.GO.terms"
"2414","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g6770","DEG.GO.terms"
"2415","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g7994","DEG.GO.terms"
"2416","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g7995","DEG.GO.terms"
"2417","GO:0051101","regulation of DNA binding",81,2,0.31,0.03743,"BP","Down","negative regulation of transcription regulatory region DNA binding","Pver_g9477","DEG.GO.terms"
"2418","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g14534","DEG.GO.terms"
"2419","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g14844","DEG.GO.terms"
"2420","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g15824","DEG.GO.terms"
"2421","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g17057","DEG.GO.terms"
"2422","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g18630","DEG.GO.terms"
"2423","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g19015","DEG.GO.terms"
"2424","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g20478","DEG.GO.terms"
"2425","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g2107","DEG.GO.terms"
"2426","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g24398","DEG.GO.terms"
"2427","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g2603","DEG.GO.terms"
"2428","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g2727","DEG.GO.terms"
"2429","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g6256","DEG.GO.terms"
"2430","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g6257","DEG.GO.terms"
"2431","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g6258","DEG.GO.terms"
"2432","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g6762","DEG.GO.terms"
"2433","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g8325","DEG.GO.terms"
"2434","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g8868","DEG.GO.terms"
"2435","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g9843","DEG.GO.terms"
"2436","GO:0008593","regulation of Notch signaling pathway",82,2,0.31,0.03827,"BP","Down","Notch signaling pathway","Pver_g9844","DEG.GO.terms"
"2437","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g10585","DEG.GO.terms"
"2438","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g12082","DEG.GO.terms"
"2439","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g12364","DEG.GO.terms"
"2440","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g12611","DEG.GO.terms"
"2441","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g14485","DEG.GO.terms"
"2442","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g15999","DEG.GO.terms"
"2443","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g16737","DEG.GO.terms"
"2444","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g19165","DEG.GO.terms"
"2445","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g26467","DEG.GO.terms"
"2446","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g3709","DEG.GO.terms"
"2447","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g3883","DEG.GO.terms"
"2448","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g3895","DEG.GO.terms"
"2449","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g4609","DEG.GO.terms"
"2450","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g6061","DEG.GO.terms"
"2451","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g6063","DEG.GO.terms"
"2452","GO:0032006","regulation of TOR signaling",84,2,0.32,0.03998,"BP","Down","Notch signaling pathway","Pver_g6086","DEG.GO.terms"
"2453","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g10197","DEG.GO.terms"
"2454","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g10600","DEG.GO.terms"
"2455","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g10868","DEG.GO.terms"
"2456","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g11539","DEG.GO.terms"
"2457","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g11565","DEG.GO.terms"
"2458","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g11689","DEG.GO.terms"
"2459","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g12309","DEG.GO.terms"
"2460","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g13713","DEG.GO.terms"
"2461","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g13773","DEG.GO.terms"
"2462","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g14751","DEG.GO.terms"
"2463","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g14752","DEG.GO.terms"
"2464","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g14754","DEG.GO.terms"
"2465","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g14828","DEG.GO.terms"
"2466","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g15082","DEG.GO.terms"
"2467","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g16987","DEG.GO.terms"
"2468","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g16988","DEG.GO.terms"
"2469","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g16989","DEG.GO.terms"
"2470","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g17484","DEG.GO.terms"
"2471","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g1776","DEG.GO.terms"
"2472","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g18086","DEG.GO.terms"
"2473","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g18251","DEG.GO.terms"
"2474","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g18583","DEG.GO.terms"
"2475","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g19144","DEG.GO.terms"
"2476","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g19380","DEG.GO.terms"
"2477","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g19710","DEG.GO.terms"
"2478","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g19739","DEG.GO.terms"
"2479","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g19927","DEG.GO.terms"
"2480","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20028","DEG.GO.terms"
"2481","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20129","DEG.GO.terms"
"2482","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20741","DEG.GO.terms"
"2483","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20882","DEG.GO.terms"
"2484","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20918","DEG.GO.terms"
"2485","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20928","DEG.GO.terms"
"2486","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g20935","DEG.GO.terms"
"2487","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21012","DEG.GO.terms"
"2488","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21239","DEG.GO.terms"
"2489","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21269","DEG.GO.terms"
"2490","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21404","DEG.GO.terms"
"2491","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21424","DEG.GO.terms"
"2492","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21500","DEG.GO.terms"
"2493","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21607","DEG.GO.terms"
"2494","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21686","DEG.GO.terms"
"2495","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21788","DEG.GO.terms"
"2496","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g21810","DEG.GO.terms"
"2497","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g22114","DEG.GO.terms"
"2498","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g22840","DEG.GO.terms"
"2499","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g22841","DEG.GO.terms"
"2500","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g2511","DEG.GO.terms"
"2501","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g26811","DEG.GO.terms"
"2502","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g3116","DEG.GO.terms"
"2503","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g3217","DEG.GO.terms"
"2504","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g4918","DEG.GO.terms"
"2505","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g5936","DEG.GO.terms"
"2506","GO:0031396","regulation of protein ubiquitination",205,3,0.77,0.04214,"BP","Down","positive regulation of protein ubiquitination","Pver_g7387","DEG.GO.terms"
