"","gene","pval.treatment"
"621","Pver_gene_g11741",0.247128496466832
"622","Pver_gene_g11742",0.568189434266291
"623","Pver_gene_g11743",0.935734956824897
"624","Pver_gene_g11760",0.0857632171773345
"625","Pver_gene_g11763",0.533896173752905
"626","Pver_gene_g11782",0.124536156394233
"627","Pver_gene_g11783",0.372666064800193
"628","Pver_gene_g11784",0.349434087766189
"629","Pver_gene_g11801",0.590696882593169
"630","Pver_gene_g11821",0.100003467678314
"631","Pver_gene_g11823",2.21068084543481e-06
"632","Pver_gene_g11849",0.621397799433004
"633","Pver_gene_g11869",0.0454754266162417
"634","Pver_gene_g11896",0.0947086251776294
"635","Pver_gene_g11901",0.571517043308999
"636","Pver_gene_g11925",0.124921615473654
"637","Pver_gene_g11930",0.930445336182295
"638","Pver_gene_g11944",0.177966373787224
"639","Pver_gene_g11957",0.0601454995125724
"640","Pver_gene_novel_gene_463_5de57afd",0.173193582256333
"641","Pver_gene_g11981",0.807834805186941
"642","Pver_gene_g11987",0.885681237119329
"643","Pver_gene_g12007",0.626593923116304
"644","Pver_gene_g12008",0.740782324003413
"645","Pver_gene_g12031",0.381233692830222
"646","Pver_gene_g12036",0.000548265113263903
"647","Pver_gene_g12075",0.0244994692727897
"648","Pver_gene_g12159",0.954263831466542
"649","Pver_gene_g12162",0.969220387450563
"650","Pver_gene_g12163",0.928756598207661
"651","Pver_gene_g12174",0.0250479397493243
"652","Pver_gene_g12179",0.0804588707443529
"653","Pver_gene_g12188",0.441952691744543
"654","Pver_gene_g12192",1.1429640105264e-19
"655","Pver_gene_g12193",0.89924318598984
"656","Pver_gene_g12225",0.759083898392337
"657","Pver_gene_g12239",0.866745190785084
"658","Pver_gene_g12261",0.615003733859776
"659","Pver_gene_g12285",0.187451233615515
"660","Pver_gene_g12300",0.0190996925160734
"661","Pver_gene_g12345",0.0438945896258555
"662","Pver_gene_g12346",0.146746288260197
"663","Pver_gene_g12348",0.729862800265813
"664","Pver_gene_g12349",0.427012616671943
"665","Pver_gene_g12428",0.471441694547491
"666","Pver_gene_g12429",0.558751881041588
"667","Pver_gene_g12432",0.0195435516132441
"668","Pver_gene_g12437",1.77105622215799e-05
"669","Pver_gene_g12438",0.363130979839113
"670","Pver_gene_g12452",0.872338569185616
"671","Pver_gene_g12464",0.00122984556530793
"672","Pver_gene_g12480",0.14397880987434
"673","Pver_gene_g12481",0.426969831242935
"674","Pver_gene_g12507",0.456915259741798
"675","Pver_gene_g12524",0.125217579216272
"676","Pver_gene_g12530",0.170557275760347
"677","Pver_gene_g12531",0.913844050975761
"678","Pver_gene_g12539",3.82727566258434e-05
"679","Pver_gene_g12572",0.89803942511646
"680","Pver_gene_g12593",0.593191499334794
"681","Pver_gene_g12595",0.216090170102028
"682","Pver_gene_g12613",0.420841073091364
"683","Pver_gene_g12620",0.0121380032641858
"684","Pver_gene_g12623",0.920682094967569
"685","Pver_gene_g12624",0.0042163549327721
"686","Pver_gene_g12665",0.183917260529032
"687","Pver_gene_g12666",0.361694109150003
"688","Pver_gene_g12681",0.578437318589584
"689","Pver_gene_g12682",0.54498040556926
"690","Pver_gene_g12701",0.366556163607533
"691","Pver_gene_split_gene_g12735-g493",0.512695821187736
"692","Pver_gene_g12736",0.339543567861702
"693","Pver_gene_g12745",0.51526813477472
"694","Pver_gene_g12746",0.874782638800899
"695","Pver_gene_novel_gene_494_5de57afd",0.142242754711185
"696","Pver_gene_g12828",0.889732633603172
"697","Pver_gene_g12841",0.908458978807501
"698","Pver_gene_g12946",0.00100317586882942
"699","Pver_gene_g12950",0.379102182249983
"700","Pver_gene_g12960",0.558594749118365
"701","Pver_gene_g12965",0.843974020871803
"702","Pver_gene_g12986",0.914577184543923
"703","Pver_gene_g12987",0.948026249786576
"704","Pver_gene_g13006",0.00332956439907899
"705","Pver_gene_g13103",0.22881986164243
"706","Pver_gene_g13135",0.607399372844681
"707","Pver_gene_g13155",0.66362834212046
"708","Pver_gene_g13161",0.887906143268618
"709","Pver_gene_g13185",0.337125138697782
"710","Pver_gene_g13201",8.83579352769392e-06
"711","Pver_gene_g13219",0.163261823651531
"712","Pver_gene_g13240",0.0394140318743297
"713","Pver_gene_g13244",0.160600946610806
"714","Pver_gene_g13252",0.480430440709797
"715","Pver_gene_g13254",0.0165818318229147
"716","Pver_gene_g13255",0.000626123247722987
"717","Pver_gene_g13289",0.0683761224200422
"718","Pver_gene_g13313",0.00189075753496788
"719","Pver_gene_g13321",0.0138035317913645
"720","Pver_gene_g13354",0.897349679427503
"721","Pver_gene_g13360",0.709246467826571
"722","Pver_gene_g13362",0.194192784549095
"723","Pver_gene_g13363",0.762251873261737
"724","Pver_gene_g13373",0.0427665489470472
"725","Pver_gene_g13382",0.0137887885425122
"726","Pver_gene_g13430",0.849433397717194
"727","Pver_gene_g13437",0.00949984558208088
"728","Pver_gene_g13443",0.433756545268915
"729","Pver_gene_g13450",0.00948156748775585
"730","Pver_gene_g13454",0.00564645853040261
"731","Pver_gene_g13458",0.122166136628244
"732","Pver_gene_g13471",0.000398418567701663
"733","Pver_gene_g13509",0.87253088889169
"734","Pver_gene_g13549",0.00344088234080356
"735","Pver_gene_g13560",0.00622780966741619
"736","Pver_gene_g13561",0.944355262618272
"737","Pver_gene_g13571",0.735730368412664
"738","Pver_gene_g13580",0.796606698618851
"739","Pver_gene_g13610",0.0528986930398501
"740","Pver_gene_g13651",0.941542705782288
"741","Pver_gene_g13652",0.019366039506235
"742","Pver_gene_g13653",0.0219728387676256
"743","Pver_gene_g13668",0.712324829941964
"744","Pver_gene_g13670",0.641146649398535
"745","Pver_gene_g13682",1.14493182320101e-25
"746","Pver_gene_g13703",0.311566519294996
"747","Pver_gene_g13709",0.402170782042682
"748","Pver_gene_g13712",0.0010258279058917
"749","Pver_gene_g13713",0.0269905453923029
"750","Pver_gene_g13743",0.0754825405179705
"751","Pver_gene_g13756",0.0137311071627518
"752","Pver_gene_g13765",0.809266887686309
"753","Pver_gene_g13767",7.2280281882727e-08
"754","Pver_gene_g13770",0.0210679083657916
"755","Pver_gene_g13795",0.0204981689440684
"756","Pver_gene_g13807",0.87425111726192
"757","Pver_gene_g13814",0.144488830643745
"758","Pver_gene_g13835",0.0563337786018744
"759","Pver_gene_g13837",0.702354664262247
"760","Pver_gene_g13911",3.4071436309041e-13
"761","Pver_gene_g13937",0.946782438833007
"762","Pver_gene_g13977",0.723213241271247
"763","Pver_gene_g13978",0.000588234343806712
"764","Pver_gene_g13979",0.157246530258371
"765","Pver_gene_g13981",0.471408001576783
"766","Pver_gene_g13991",0.362190812153485
"767","Pver_gene_g13997",0.381456050899913
"768","Pver_gene_g14018",0.917753739854109
"769","Pver_gene_g14019",1.71712852016452e-08
"770","Pver_gene_g14022",0.0577368231137161
"771","Pver_gene_g14038",0.774275087287214
"772","Pver_gene_g14039",1.9530036514052e-05
"773","Pver_gene_g14040",0.954186885566436
"774","Pver_gene_g14051",0.0759586207264727
"775","Pver_gene_g14058",0.196289426003383
"776","Pver_gene_g14069",0.998958899099524
"777","Pver_gene_g14101",0.827031009552011
"778","Pver_gene_g14150",0.803445080300097
"779","Pver_gene_g14179",0.556270362018219
"780","Pver_gene_g14192",0.130158138148816
"781","Pver_gene_g14195",0.811974192602432
"782","Pver_gene_g14216",0.633597595250466
"783","Pver_gene_g14226",0.101827982815541
"784","Pver_gene_g14235",0.466654193063363
"785","Pver_gene_g14251",0.288267611354104
"786","Pver_gene_g14266",0.038094532524582
"787","Pver_gene_g14309",0.217721683460785
"788","Pver_gene_g14331",0.0681356110291199
"789","Pver_gene_g14335",0.00659260491578426
"790","Pver_gene_g14341",0.98424023208163
"791","Pver_gene_g14342",0.378269343438267
"792","Pver_gene_g14345",0.561799766084142
"793","Pver_gene_g14403",0.0751762639152635
"794","Pver_gene_g14413",0.000830509742086937
"795","Pver_gene_g14425",0.296777120549223
"796","Pver_gene_g14426",0.274191541689608
"797","Pver_gene_g14434",0.507639967633347
"798","Pver_gene_g14445",0.21638476303721
"799","Pver_gene_g14446",0.743970182214087
"800","Pver_gene_g14454",0.0172330099492505
"801","Pver_gene_g14469",0.983991810133007
"802","Pver_gene_g14487",0.859761423987106
"803","Pver_gene_g14489",0.503340493359188
"804","Pver_gene_g14496",0.0139854434282344
"805","Pver_gene_g14500",0.747813857519248
"806","Pver_gene_g14513",0.0292564396636452
"807","Pver_gene_g14522",0.767470847952562
"808","Pver_gene_g14532",0.686544342671912
"809","Pver_gene_g14533",0.772944699597965
"810","Pver_gene_g14534",0.467890148545028
"811","Pver_gene_g14538",0.73170142808769
"812","Pver_gene_g14550",0.990393200055027
"813","Pver_gene_g14580",0.405616736698929
"814","Pver_gene_g14586",0.159118324104632
"815","Pver_gene_g14588",0.784348937863072
"816","Pver_gene_g14603",9.79875949650048e-13
"817","Pver_gene_g14604",0.0502905913702535
"818","Pver_gene_g14605",0.868055984534757
"819","Pver_gene_g14626",0.115553226923078
"820","Pver_gene_g14628",0.329834916383071
"821","Pver_gene_g14640",0.193101527275304
"822","Pver_gene_g14671",0.87184156569472
"823","Pver_gene_g14705",0.396625733000795
"824","Pver_gene_g14708",0.565872239628437
"825","Pver_gene_g14737",0.868068237008268
"826","Pver_gene_g14738",0.0158145140012928
"827","Pver_gene_g14739",0.537984999290752
"828","Pver_gene_g14740",0.0560145167302134
"829","Pver_gene_g14741",0.496115839919565
"830","Pver_gene_g14744",4.45865154284306e-06
"831","Pver_gene_g14746",0.967950932946383
"832","Pver_gene_g14749",0.803668040195118
"833","Pver_gene_g14764",2.45787525506744e-05
"834","Pver_gene_g14800",0.0101737721477498
"835","Pver_gene_g14803",0.145352271279368
"836","Pver_gene_g14818",0.532414575274921
"837","Pver_gene_g14822",0.0130539919032417
"838","Pver_gene_g14826",0.0051867849378717
"839","Pver_gene_g14841",0.0331309316027268
"840","Pver_gene_g14858",0.919888455772162
"841","Pver_gene_g14873",0.811955408311131
"842","Pver_gene_g14886",0.0796466635077346
"843","Pver_gene_g14929",0.184432856412851
"844","Pver_gene_g14941",0.645561402846976
"845","Pver_gene_g14962",0.0576279577519662
"846","Pver_gene_g14984",0.470024971282478
"847","Pver_gene_g15002",4.22330444408248e-17
"848","Pver_gene_g15009",0.857101157199686
"849","Pver_gene_g15020",0.806989206083681
"850","Pver_gene_g15042",0.00135482520699613
"851","Pver_gene_g15047",0.813956572634836
"852","Pver_gene_g15053",0.745047772566547
"853","Pver_gene_g15110",0.77848536965245
"854","Pver_gene_g15127",0.38282753803196
"855","Pver_gene_g15129",0.0170347366062341
"856","Pver_gene_g15134",0.259776519385508
"857","Pver_gene_g15143",0.220419002799456
"858","Pver_gene_g15162",4.47799931542949e-11
"859","Pver_gene_g15169",0.154440330350369
"860","Pver_gene_g15191",0.0865498192437756
"861","Pver_gene_g15194",0.105272711480699
"862","Pver_gene_g15195",0.138174172808951
"863","Pver_gene_g15220",0.823532390076524
"864","Pver_gene_g15250",0.389642743686669
"865","Pver_gene_g15260",0.716143748497195
"866","Pver_gene_g15297",0.688182212691673
"867","Pver_gene_g15321",0.602201378504443
"868","Pver_gene_g15325",8.03653164287959e-10
"869","Pver_gene_g15351",1.93010819618665e-12
"870","Pver_gene_g15368",0.000148020274251706
"871","Pver_gene_g15369",0.597365914174332
"872","Pver_gene_g15372",0.878787491009279
"873","Pver_gene_g15373",0.936846608400435
"874","Pver_gene_g15381",0.976524009043092
"875","Pver_gene_g15398",0.670587919218731
"876","Pver_gene_g15400",0.675761583621377
"877","Pver_gene_g15401",0.432901066914228
"878","Pver_gene_g15414",0.737944918328834
"879","Pver_gene_g15415",0.653148583751284
"880","Pver_gene_g15443",0.353108971367343
"881","Pver_gene_g15444",0.282322004378295
"882","Pver_gene_g15446",0.705505296356676
"883","Pver_gene_g15465",0.693773514394901
"884","Pver_gene_g15470",0.36209216545545
"885","Pver_gene_g15535",5.3568782963355e-12
"886","Pver_gene_g15536",0.00127978098495543
"887","Pver_gene_g15557",0.301477241054141
"888","Pver_gene_g15590",0.101605695568315
"889","Pver_gene_g15595",5.99979818309247e-05
"890","Pver_gene_g15607",0.461357500910592
"891","Pver_gene_split_gene_g15610-g591",0.526709486133972
"892","Pver_gene_g15614",0.0890750154255191
"893","Pver_gene_g15621",3.45686815742025e-19
"894","Pver_gene_g15630",0.76580842127324
"895","Pver_gene_g15631",0.956485082729312
"896","Pver_gene_g15668",0.165333205241603
"897","Pver_gene_g15670",0.507002827758412
"898","Pver_gene_g15690",0.113631533327146
"899","Pver_gene_g15716",0.510413140095535
"900","Pver_gene_g15730",3.58145660599762e-09
"901","Pver_gene_g15733",0.276338827947692
"902","Pver_gene_g15774",0.125515814624449
"903","Pver_gene_g15776",0.125515814624449
"904","Pver_gene_g15777",3.99012434782412e-10
"905","Pver_gene_g15791",0.0480774542896591
"906","Pver_gene_g15793",0.00713522822874568
"907","Pver_gene_g15794",0.972901888430631
"908","Pver_gene_g15854",0.750430595418056
"909","Pver_gene_g15870",0.667569855835628
"910","Pver_gene_g15877",0.724230372500318
"911","Pver_gene_g15880",0.748838963551922
"912","Pver_gene_g15881",0.00294140161983685
"913","Pver_gene_g15928",0.0113959334872037
"914","Pver_gene_g15944",0.0013095684685169
"915","Pver_gene_g15945",0.662164178566983
"916","Pver_gene_g15946",0.363825331554704
"917","Pver_gene_g15947",0.432322860066558
"918","Pver_gene_g15958",0.0977027786624706
"919","Pver_gene_g15963",0.247781915105888
"920","Pver_gene_g15982",0.42268508704559
"921","Pver_gene_g15993",0.600954668964783
"922","Pver_gene_g16003",0.163852134171869
"923","Pver_gene_g16007",0.37047708640283
"924","Pver_gene_g16020",0.0438425230575025
"925","Pver_gene_g16033",0.12321907221493
"926","Pver_gene_g16038",0.183649198582131
"927","Pver_gene_g16056",0.563881563525177
"928","Pver_gene_g16057",0.33081826421693
"929","Pver_gene_g16083",0.188918020840949
"930","Pver_gene_g16084",0.111677621778524
"931","Pver_gene_g16085",0.601731689765604
"932","Pver_gene_g16086",0.681937606451496
"933","Pver_gene_g16094",4.60540815027715e-06
"934","Pver_gene_g16098",0.0404555652963349
"935","Pver_gene_g16101",0.323329076609062
"936","Pver_gene_g16129",0.0589433963198437
"937","Pver_gene_g16171",0.316673771178155
"938","Pver_gene_g16191",0.516107103629325
"939","Pver_gene_g16207",0.266858539049649
"940","Pver_gene_g16208",0.125884834371116
"941","Pver_gene_g16210",0.34223664844125
"942","Pver_gene_g16211",7.31368806274809e-33
"943","Pver_gene_g16212",0.00191583253031424
"944","Pver_gene_g16235",1.39669103355573e-14
"945","Pver_gene_g16265",0.14461428990006
"946","Pver_gene_g16287",0.216926047505923
"947","Pver_gene_g16289",0.783354528914721
"948","Pver_gene_g16291",0.123346055427386
"949","Pver_gene_g16301",0.439307410330773
"950","Pver_gene_g16316",0.000491930256391411
"951","Pver_gene_g16317",0.349603106816433
"952","Pver_gene_g16330",0.000333952400188288
"953","Pver_gene_g16331",0.235575230178095
"954","Pver_gene_g16345",0.424186877520865
"955","Pver_gene_g16346",0.225509062940706
"956","Pver_gene_g16351",0.356411293883374
"957","Pver_gene_g16352",0.326249879225552
"958","Pver_gene_g16374",0.0374975730348482
"959","Pver_gene_g16378",0.208450643517936
"960","Pver_gene_g16397",0.253250207981245
"961","Pver_gene_g16400",0.433445965033881
"962","Pver_gene_g16401",0.977410959061793
"963","Pver_gene_g16402",0.206927122070952
"964","Pver_gene_g16429",1.39239542833076e-50
"965","Pver_gene_g16430",0.275790529854675
"966","Pver_gene_g16432",0.227097781401701
"967","Pver_gene_g16452",0.910699162704315
"968","Pver_gene_g16468",2.22336761629554e-52
"969","Pver_gene_g16469",6.80332635422882e-08
"970","Pver_gene_g16476",0.807378069833935
"971","Pver_gene_g16477",2.74768653355473e-06
"972","Pver_gene_g16492",0.494950690892413
"973","Pver_gene_g16505",0.335269353786731
"974","Pver_gene_g16513",5.50284000590349e-41
"975","Pver_gene_g16521",0.205891539702163
"976","Pver_gene_g16561",0.707017021490102
"977","Pver_gene_g16617",0.133905147077328
"978","Pver_gene_g16646",0.565229280108943
"979","Pver_gene_g16649",0.40295696255891
"980","Pver_gene_g16653",2.15557699355625e-308
"981","Pver_gene_g16655",1.22934574517382e-08
"982","Pver_gene_g16664",0.41639201989653
"983","Pver_gene_g16682",0.251389724091655
"984","Pver_gene_g16683",0.699093736977634
"985","Pver_gene_g16684",0.340295024685093
"986","Pver_gene_g16707",0.949660385266802
"987","Pver_gene_g16708",0.590287607149074
"988","Pver_gene_g16718",0.206418220724548
"989","Pver_gene_g16729",1.74610714163072e-06
"990","Pver_gene_g16749",0.252485525263439
"991","Pver_gene_g16761",0.0379687820343534
"992","Pver_gene_g16762",0.851492653335063
"993","Pver_gene_g16763",0.0480013029801376
"994","Pver_gene_g16797",0.280649875069952
"995","Pver_gene_g16814",0.327252367407505
"996","Pver_gene_g16815",0.578902898398749
"997","Pver_gene_g16825",3.21098263544591e-06
"998","Pver_gene_g16827",0.707958992696938
"999","Pver_gene_g16829",0.654971406083309
"1000","Pver_gene_g16831",0.365782657561586
"1001","Pver_gene_g16862",1.08305627269317e-47
"1002","Pver_gene_g16869",0.821505834949318
"1003","Pver_gene_g16882",0.106431799699972
"1004","Pver_gene_g16897",0.644273996454795
"1005","Pver_gene_g16919",0.00318375861928999
"1006","Pver_gene_g16921",0.378124630856501
"1007","Pver_gene_g16943",0.723196398063062
"1008","Pver_gene_g16955",0.879155662191601
"1009","Pver_gene_g16963",0.761608083914827
"1010","Pver_gene_g16981",0.302484541802865
"1011","Pver_gene_g16999",1.68773356653756e-07
"1012","Pver_gene_g17056",0.238374453113583
"1013","Pver_gene_g17073",0.965726182147223
"1014","Pver_gene_g17076",0.00298688580126922
"1015","Pver_gene_g17095",0.118979719127181
"1016","Pver_gene_g17096",0.803375581451644
"1017","Pver_gene_g17116",0.381480232507335
"1018","Pver_gene_g17136",0.725648908610218
"1019","Pver_gene_g17138",0.18851493858441
"1020","Pver_gene_g17144",0.12064990182192
"1021","Pver_gene_g17156",0.210730444898434
"1022","Pver_gene_g17164",0.1473914233048
"1023","Pver_gene_g17189",0.094355669592984
"1024","Pver_gene_g17240",0.0453786304446325
"1025","Pver_gene_g17242",0.155190860846332
"1026","Pver_gene_g17254",0.00264696939292188
"1027","Pver_gene_g17258",0.873496393357515
"1028","Pver_gene_g17270",0.882213607667057
"1029","Pver_gene_g17277",1.91372351763694e-05
"1030","Pver_gene_g17283",3.95350168800932e-11
"1031","Pver_gene_g17293",0.79787549808427
"1032","Pver_gene_g17306",0.909790932908108
"1033","Pver_gene_g17308",0.104051243997145
"1034","Pver_gene_g17314",0.730585293383008
"1035","Pver_gene_g17322",0.636056668773271
"1036","Pver_gene_g17323",0.023421215039625
"1037","Pver_gene_g17324",0.184350002713434
"1038","Pver_gene_g17329",0.0499390033096555
"1039","Pver_gene_g17339",0.770205371769542
"1040","Pver_gene_g17355",0.487557791238508
"1041","Pver_gene_g17392",0.641225812342931
"1042","Pver_gene_g17467",0.935856492587015
"1043","Pver_gene_g17468",0.59469370607386
"1044","Pver_gene_g17519",0.986336821172566
"1045","Pver_gene_g17521",0.933274357845583
"1046","Pver_gene_g17523",0.000196940728683176
"1047","Pver_gene_g17538",0.71064893317224
"1048","Pver_gene_g17540",0.221421527587265
"1049","Pver_gene_g17541",0.00572695164047668
"1050","Pver_gene_g17561",0.936310338216148
"1051","Pver_gene_g17575",0.316822809170355
"1052","Pver_gene_g17578",0.000973510612068461
"1053","Pver_gene_g17582",0.551108115022129
"1054","Pver_gene_g17583",0.770877156491111
"1055","Pver_gene_g17594",0.142714236553976
"1056","Pver_gene_g17606",0.09041499177354
"1057","Pver_gene_g17610",0.00208375067835228
"1058","Pver_gene_g17618",0.000374941291840131
"1059","Pver_gene_g17627",0.357589543230274
"1060","Pver_gene_g17651",0.149183661825188
"1061","Pver_gene_g17663",0.0850329521690954
"1062","Pver_gene_g17668",0.258781554776477
"1063","Pver_gene_g17690",0.215208656129592
"1064","Pver_gene_g17692",0.00148998123510757
"1065","Pver_gene_g17702",0.498622453649284
"1066","Pver_gene_g17703",0.938585189736323
"1067","Pver_gene_g17726",0.941496249529268
"1068","Pver_gene_g17762",0.359502423312272
"1069","Pver_gene_g17772",0.171186154590239
"1070","Pver_gene_g17773",1.4403096678801e-08
"1071","Pver_gene_g17789",0.502619203110448
"1072","Pver_gene_g17790",0.000133933559683943
"1073","Pver_gene_g17793",0.898208210584459
"1074","Pver_gene_g17817",0.562390781484539
"1075","Pver_gene_g17856",0.00283222013348992
"1076","Pver_gene_g17880",0.0238164348872898
"1077","Pver_gene_g17881",0.00251028248750326
"1078","Pver_gene_g17882",0.489945808919587
"1079","Pver_gene_g17893",0.734403763580067
"1080","Pver_gene_g17894",0.940047268356307
"1081","Pver_gene_g17895",0.539619540666749
"1082","Pver_gene_g17896",0.545990280385168
"1083","Pver_gene_g17897",1.39187874734189e-08
"1084","Pver_gene_g17905",0.116763803104525
"1085","Pver_gene_g17906",0.0582182007978243
"1086","Pver_gene_g17909",0.555112262423705
"1087","Pver_gene_g17910",0.495977051347216
"1088","Pver_gene_g17940",0.83819338305825
"1089","Pver_gene_g17950",0.00792742034446388
"1090","Pver_gene_g17957",0.753702282634704
"1091","Pver_gene_g17969",0.73173295138355
"1092","Pver_gene_g17994",0.0554634815421864
"1093","Pver_gene_g18002",0.209924312107048
"1094","Pver_gene_g18006",0.808139929584321
"1095","Pver_gene_g18025",0.171340926010465
"1096","Pver_gene_g18027",0.381100219096512
"1097","Pver_gene_g18028",0.271062027554862
"1098","Pver_gene_novel_gene_688_5de57afd",1.84951861888467e-06
"1099","Pver_gene_g18032",0.030710107000955
"1100","Pver_gene_g18033",1.07553681078335e-10
"1101","Pver_gene_g18038",0.11781968864217
"1102","Pver_gene_g18050",0.312008987887751
"1103","Pver_gene_g18057",6.72167156949413e-06
"1104","Pver_gene_g18058",0.0032967056448259
"1105","Pver_gene_g18064",0.648994213245101
"1106","Pver_gene_g18074",0.0790425994338562
"1107","Pver_gene_g18075",0.243893760706386
"1108","Pver_gene_g18089",0.252054715486722
"1109","Pver_gene_g18090",0.646241045371379
"1110","Pver_gene_g18106",8.69313853909832e-05
"1111","Pver_gene_g18122",0.10756467446111
"1112","Pver_gene_g18124",0.358574892918516
"1113","Pver_gene_g18125",3.27246391924779e-34
"1114","Pver_gene_g18132",0.614485598625652
"1115","Pver_gene_g18134",0.395458063167654
"1116","Pver_gene_g18137",1.01574812163520e-09
"1117","Pver_gene_g18154",0.498447065843041
"1118","Pver_gene_g18159",0.415596676731674
"1119","Pver_gene_g18161",0.628596635180342
"1120","Pver_gene_g18164",0.543511737156453
"1121","Pver_gene_g18196",0.0719575061965943
"1122","Pver_gene_g18204",0.0198279618968191
"1123","Pver_gene_g18206",0.835441385504894
"1124","Pver_gene_g18219",0.065639381062852
"1125","Pver_gene_g18222",0.0604228312782082
"1126","Pver_gene_g18224",0.455572131839746
"1127","Pver_gene_g18226",0.629305529084377
"1128","Pver_gene_g18227",0.426405820259948
"1129","Pver_gene_g18230",0.316330808899677
"1130","Pver_gene_g18239",0.896929954777586
"1131","Pver_gene_g18244",0.113483837840123
"1132","Pver_gene_g18245",0.1125006688975
"1133","Pver_gene_g18248",0.2290130325657
"1134","Pver_gene_g18251",0.978866044131858
"1135","Pver_gene_g18277",0.068338462696049
"1136","Pver_gene_g18287",0.137661202635592
"1137","Pver_gene_g18292",0.44085891404236
"1138","Pver_gene_g18296",0.11091178190339
"1139","Pver_gene_g18298",0.112581209749607
"1140","Pver_gene_g18325",0.07233258290704
"1141","Pver_gene_g18341",0.0132667812448009
"1142","Pver_gene_g18339",0.00183559174588804
"1143","Pver_gene_g18356",0.00152912682137063
"1144","Pver_gene_g18360",5.20342261502875e-16
"1145","Pver_gene_g18361",0.16003582072291
"1146","Pver_gene_g18362",0.330285060632442
"1147","Pver_gene_g18363",0.658993419064809
"1148","Pver_gene_g18368",0.508531841382039
"1149","Pver_gene_g18376",0.926229637745304
"1150","Pver_gene_g18397",6.01414423652702e-05
"1151","Pver_gene_g18398",1.49392558372647e-09
"1152","Pver_gene_g18399",0.0562633186134513
"1153","Pver_gene_g18400",0.0173023096223754
"1154","Pver_gene_g18406",0.427899873126556
"1155","Pver_gene_g18407",0.0600479343922325
"1156","Pver_gene_g18408",0.00931821772704548
"1157","Pver_gene_g18420",0.248361076846631
"1158","Pver_gene_g18424",0.000456430508848981
"1159","Pver_gene_g18449",0.522170274157009
"1160","Pver_gene_g18450",0.373928938827578
"1161","Pver_gene_g18454",0.00213448901936311
"1162","Pver_gene_g18455",0.364008417847595
"1163","Pver_gene_g18456",0.845746402733134
"1164","Pver_gene_g18461",0.776567260521723
"1165","Pver_gene_g18487",0.708182286350661
"1166","Pver_gene_g18489",0.952764506665225
"1167","Pver_gene_g18490",0.000154718394638184
"1168","Pver_gene_g18509",0.00306524673463273
"1169","Pver_gene_g18527",0.899774363188569
"1170","Pver_gene_g18529",0.173237745411597
"1171","Pver_gene_g18549",0.0425392260030695
"1172","Pver_gene_g18550",0.0767160825603172
"1173","Pver_gene_g18557",0.975149217569944
"1174","Pver_gene_g18558",0.201405868895858
"1175","Pver_gene_g18561",0.166162672003148
"1176","Pver_gene_g18563",0.325592287114415
"1177","Pver_gene_g18572",0.715527947487207
"1178","Pver_gene_g18574",0.591457765269481
"1179","Pver_gene_g18575",0.0591891337402915
"1180","Pver_gene_g18576",0.243754814118288
"1181","Pver_gene_g18593",0.0923022984468936
"1182","Pver_gene_g18598",0.0490979453971438
"1183","Pver_gene_g18608",0.0992134540636524
"1184","Pver_gene_g18613",0.00410430664110886
"1185","Pver_gene_g18617",0.00832590185025502
"1186","Pver_gene_g18621",0.828818841344613
"1187","Pver_gene_g18622",0.776356586430856
"1188","Pver_gene_g18631",0.162130995723357
"1189","Pver_gene_g18635",0.0971924144696393
"1190","Pver_gene_g18645",0.120670736993908
"1191","Pver_gene_g18646",0.54794371541177
"1192","Pver_gene_g18649",0.308253597964818
"1193","Pver_gene_g18653",0.0111321766669365
"1194","Pver_gene_g18654",2.77432532491873e-05
"1195","Pver_gene_g18657",2.82584788600417e-06
"1196","Pver_gene_g18663",0.00126309178806215
"1197","Pver_gene_g18686",0.224575404536541
"1198","Pver_gene_g18696",0.145163957706877
"1199","Pver_gene_g18712",0.231768050126218
"1200","Pver_gene_g18714",0.640329839064141
"1201","Pver_gene_g18723",0.894878037671348
"1202","Pver_gene_g18725",0.38603878104543
"1203","Pver_gene_g18737",0.353436679890004
"1204","Pver_gene_g18738",0.792435677151434
"1205","Pver_gene_g18749",0.0877092232779699
"1206","Pver_gene_g18751",0.15305190715711
"1207","Pver_gene_g18761",0.54977968942979
"1208","Pver_gene_g18775",0.142773501611633
"1209","Pver_gene_g18778",0.496790028890596
"1210","Pver_gene_g18797",0.0287534880654903
"1211","Pver_gene_g18798",0.890160313705916
"1212","Pver_gene_g18806",0.544708877171152
"1213","Pver_gene_g18810",0.0931658540816495
"1214","Pver_gene_g18811",0.00546976309321107
"1215","Pver_gene_g18821",0.000242364624025397
"1216","Pver_gene_g18823",0.000298260245884424
"1217","Pver_gene_g18828",0.360093204909489
"1218","Pver_gene_g18830",0.0173664622837574
"1219","Pver_gene_g18849",0.0113472082375935
"1220","Pver_gene_g18851",0.774755614020262
"1221","Pver_gene_g18855",0.0170467599233675
"1222","Pver_gene_g18857",0.768655031663245
"1223","Pver_gene_g18860",0.793070862604393
"1224","Pver_gene_g18865",0.00583117312363573
"1225","Pver_gene_g18866",0.629532334584798
"1226","Pver_gene_g18875",0.188487824140295
"1227","Pver_gene_g18882",0.000341191694141505
"1228","Pver_gene_g18889",0.253398212491865
"1229","Pver_gene_g18890",0.428240126186095
"1230","Pver_gene_g18896",0.132385937725059
