"","gene_id","pval.treatment"
"194","Pver_gene_g10243",0.734973489599813
"195","Pver_gene_g10240",0.808935730791723
"196","Pver_gene_split_gene_g5912-g232",0.437785514900584
"197","Pver_gene_g10248",0.234724820923426
"198","Pver_gene_g19612",0.388649102655089
"199","Pver_gene_g19611",0.877615904388726
"200","Pver_gene_g14260",0.470193123986533
"201","Pver_gene_g15744",0.343416460111091
"202","Pver_gene_g15745",0.166409104323256
"203","Pver_gene_g15746",0.399706748454489
"204","Pver_gene_g15747",0.945850288948164
"205","Pver_gene_g15741",0.262848012001727
"206","Pver_gene_g15743",0.126863581752199
"207","Pver_gene_g19615",0.376593815116811
"208","Pver_gene_g15748",0.731193239519008
"209","Pver_gene_g15749",0.577723378964775
"210","Pver_gene_g3377",0.225275584163159
"211","Pver_gene_g22427",0.421012573681952
"212","Pver_gene_g22423",0.377161780719119
"213","Pver_gene_g22399",0.775397906994181
"214","Pver_gene_g22394",0.656423139704781
"215","Pver_gene_novel_gene_93_5de57afd",0.141230732491505
"216","Pver_gene_g9064",0.720374806322097
"217","Pver_gene_g9067",0.999010623101785
"218","Pver_gene_g9066",0.639600709715658
"219","Pver_gene_g9061",0.543012649292689
"220","Pver_gene_g9060",0.607600930454785
"221","Pver_gene_g9063",0.653554359195385
"222","Pver_gene_g9062",0.176239772245711
"223","Pver_gene_g4955",0.952874896615228
"224","Pver_gene_g9069",0.880343097965998
"225","Pver_gene_g9068",0.897813483679617
"226","Pver_gene_g8918",0.37230992499175
"227","Pver_gene_g8919",0.321119735640972
"228","Pver_gene_g8912",0.0171915549221207
"229","Pver_gene_g8913",0.598290546558449
"230","Pver_gene_g8911",0.255151343487032
"231","Pver_gene_g8916",0.0960183350860568
"232","Pver_gene_g8915",0.808856764215766
"233","Pver_gene_novel_gene_457_5de57afd",0.934861445536514
"234","Pver_gene_g19108",0.325786596124379
"235","Pver_gene_g19109",0.723058182777175
"236","Pver_gene_g19102",0.450606582275239
"237","Pver_gene_g19103",0.583795931431789
"238","Pver_gene_g19100",0.700135996220939
"239","Pver_gene_g19107",0.487413901941679
"240","Pver_gene_g11617",0.386593163124737
"241","Pver_gene_g18279",0.886671460142678
"242","Pver_gene_g18271",0.841303574755791
"243","Pver_gene_g18270",0.92937960612315
"244","Pver_gene_g18277",0.82883326886697
"245","Pver_gene_g18276",0.361403338400768
"246","Pver_gene_g18274",0.377380144887797
"247","Pver_gene_g3650",0.625299601088715
"248","Pver_gene_g3651",0.221591155710467
"249","Pver_gene_g3652",0.505235104656607
"250","Pver_gene_g3653",0.978790652444869
"251","Pver_gene_g3654",0.403651193771874
"252","Pver_gene_g3655",0.357300221267012
"253","Pver_gene_g3656",0.727740712555955
"254","Pver_gene_g3657",0.567590839477943
"255","Pver_gene_g3658",0.310147376863104
"256","Pver_gene_g3659",0.48975849401018
"257","Pver_gene_g22983",0.838008961724191
"258","Pver_gene_g22987",0.497598907077766
"259","Pver_gene_g22988",0.677971837547948
"260","Pver_gene_g22989",0.866218175223872
"261","Pver_gene_g4022",0.146403525847791
"262","Pver_gene_g4023",0.444710242808561
"263","Pver_gene_g4020",0.624247296959719
"264","Pver_gene_g4021",0.00687447666851218
"265","Pver_gene_g4026",0.677654805523169
"266","Pver_gene_g4027",0.756713579694039
"267","Pver_gene_g4024",0.262159551162222
"268","Pver_gene_g4025",0.312231734582569
"269","Pver_gene_g4028",0.190119120076946
"270","Pver_gene_g4029",0.849230657445036
"271","Pver_gene_g10023",0.0853044253324213
"272","Pver_gene_g1658",0.178447478974418
"273","Pver_gene_g1659",0.0949211444396784
"274","Pver_gene_g1653",0.414372115586036
"275","Pver_gene_g1650",0.159043176283467
"276","Pver_gene_g1651",0.496232776253293
"277","Pver_gene_g1656",0.272550970217941
"278","Pver_gene_g1657",0.415978357525144
"279","Pver_gene_g1654",0.0896038546374417
"280","Pver_gene_g1655",0.424128525667327
"281","Pver_gene_g17233",0.55492280129848
"282","Pver_gene_g17236",0.592431551079278
"283","Pver_gene_g17237",0.88468920080977
"284","Pver_gene_g21987",0.568077361402273
"285","Pver_gene_g21986",0.590799873246469
"286","Pver_gene_g17238",0.790418091458652
"287","Pver_gene_g17239",0.0183160464555046
"288","Pver_gene_g16685",0.898271448901106
"289","Pver_gene_g4688",0.526251913860624
"290","Pver_gene_g4689",0.819577106078726
"291","Pver_gene_novel_gene_775_5de57afd",0.490450618819849
"292","Pver_gene_g5371",0.0883384290274194
"293","Pver_gene_g5370",0.772173211207956
"294","Pver_gene_g5373",0.33992801991324
"295","Pver_gene_g5372",0.264011903981508
"296","Pver_gene_g5374",0.491207247916764
"297","Pver_gene_g5377",0.113882417690759
"298","Pver_gene_g5376",0.109710337095978
"299","Pver_gene_g5378",0.966956073619766
"300","Pver_gene_g4970",0.644653823517027
"301","Pver_gene_g4971",0.330157974759208
"302","Pver_gene_g4972",0.714145535640883
"303","Pver_gene_g4973",0.648152557235791
"304","Pver_gene_g4974",0.767856740093069
"305","Pver_gene_g4975",0.71420168098811
"306","Pver_gene_g4976",0.360172105174623
"307","Pver_gene_g4977",0.659324220110815
"308","Pver_gene_g4978",0.578167628180155
"309","Pver_gene_g4979",0.252710787549908
"310","Pver_gene_g5089",0.662430072525141
"311","Pver_gene_g5088",0.977248260432861
"312","Pver_gene_g5083",0.227681175745253
"313","Pver_gene_g5082",0.210676932008404
"314","Pver_gene_g5080",0.73290580280114
"315","Pver_gene_g5087",0.0219726810220138
"316","Pver_gene_g5086",0.68542470554567
"317","Pver_gene_g5085",0.708337530534457
"318","Pver_gene_g5084",0.01205898125052
"319","Pver_gene_g23161",0.000123472313178986
"320","Pver_gene_g23163",0.528746308498216
"321","Pver_gene_g23162",0.699803293446646
"322","Pver_gene_g25394",0.706289356813597
"323","Pver_gene_g8492",0.57888209745746
"324","Pver_gene_g8496",0.532755026469388
"325","Pver_gene_g23295",0.012710654496386
"326","Pver_gene_g26666",0.342951591865309
"327","Pver_gene_g23293",0.0410985372869908
"328","Pver_gene_g26660",0.794118742166163
"329","Pver_gene_g26669",0.211150615909467
"330","Pver_gene_g16543",0.90449666803506
"331","Pver_gene_g16542",0.193340011287104
"332","Pver_gene_g2682",0.720996417546554
"333","Pver_gene_g2683",0.304512649407412
"334","Pver_gene_g16547",0.213697749749211
"335","Pver_gene_g16546",0.0778366585249883
"336","Pver_gene_g16545",0.349704205552131
"337","Pver_gene_g16544",0.829810563120009
"338","Pver_gene_g2689",0.459646989702894
"339","Pver_gene_g16549",0.108551980598446
"340","Pver_gene_g16548",0.774298962363469
"341","Pver_gene_g2538",0.581802299686526
"342","Pver_gene_g2539",0.521780604642071
"343","Pver_gene_g2532",0.498573446779283
"344","Pver_gene_g2533",0.881659243459762
"345","Pver_gene_g2530",0.846113560175596
"346","Pver_gene_g2531",0.0472076251470329
"347","Pver_gene_g2536",0.287878228869183
"348","Pver_gene_g2537",0.521015862299588
"349","Pver_gene_g2534",0.248796735026662
"350","Pver_gene_g2535",0.374161608588377
"351","Pver_gene_g15165",0.503974792772568
"352","Pver_gene_g15167",0.254648634296395
"353","Pver_gene_g15168",0.517933365917965
"354","Pver_gene_g15169",0.729544234986673
"355","Pver_gene_g23836",0.4728589817783
"356","Pver_gene_novel_gene_286_5de57afd",0.436645567542449
"357","Pver_gene_g21478",0.648464115101811
"358","Pver_gene_g21470",0.10168924025428
"359","Pver_gene_g21473",0.948602428480622
"360","Pver_gene_g21472",0.689810706333326
"361","Pver_gene_g21476",0.139970661923025
"362","Pver_gene_g414",0.762324190588164
"363","Pver_gene_g19662",0.253077687588197
"364","Pver_gene_g416",0.240631383289796
"365","Pver_gene_g410",0.0280455830706479
"366","Pver_gene_g411",0.0506581266590208
"367","Pver_gene_g412",0.918994426794378
"368","Pver_gene_g413",0.399962367047828
"369","Pver_gene_g19669",0.271533654754732
"370","Pver_gene_g19668",0.312226028289404
"371","Pver_gene_g418",0.100051395635304
"372","Pver_gene_g419",0.200855100668455
"373","Pver_gene_g11090",0.431135646886811
"374","Pver_gene_g11091",0.167837519681603
"375","Pver_gene_g11092",0.00305515237078833
"376","Pver_gene_g11093",0.120186304681758
"377","Pver_gene_g11094",0.237737571935948
"378","Pver_gene_g11099",0.0207984432224533
"379","Pver_gene_g6915",0.962768276581179
"380","Pver_gene_g12675",0.0592485797912985
"381","Pver_gene_g12674",0.450217240612586
"382","Pver_gene_g12677",0.311959726970902
"383","Pver_gene_g12671",0.29398549774944
"384","Pver_gene_g12670",0.899530071652037
"385","Pver_gene_g12673",0.575565294788514
"386","Pver_gene_g12672",0.131420446606933
"387","Pver_gene_g8185",0.419228936538386
"388","Pver_gene_g8184",0.443331923507909
"389","Pver_gene_g8729",0.744818316077026
"390","Pver_gene_g14789",0.222951220335495
"391","Pver_gene_g14788",0.27044447490491
"392","Pver_gene_g14783",0.197439805327648
"393","Pver_gene_g16045",0.597248268540581
"394","Pver_gene_g14781",0.344683706467084
"395","Pver_gene_g14780",0.76340379867627
"396","Pver_gene_g14787",0.574696611408864
"397","Pver_gene_g14786",0.796210718949329
"398","Pver_gene_g14785",0.64080277400147
"399","Pver_gene_g11326",0.997140999163873
"400","Pver_gene_g11327",0.401348577129978
"401","Pver_gene_g11324",0.718995852228887
"402","Pver_gene_g11325",0.412986174466042
"403","Pver_gene_g11322",0.737950378317121
"404","Pver_gene_g11323",0.381895541577525
"405","Pver_gene_g11320",0.30485097345731
"406","Pver_gene_g11321",0.591275653460593
"407","Pver_gene_novel_gene_268_5de57afd",0.616976383865531
"408","Pver_gene_g11328",0.632890226193078
"409","Pver_gene_g8721",0.542143580630726
"410","Pver_gene_g13786",0.570963594360351
"411","Pver_gene_g13787",0.334855492045204
"412","Pver_gene_g13784",0.300649874146026
"413","Pver_gene_g13785",0.428407646325164
"414","Pver_gene_g13781",0.0503090411639864
"415","Pver_gene_novel_gene_317_5de57afd",0.207994168972652
"416","Pver_gene_g13788",0.725239291315242
"417","Pver_gene_g13789",0.253720469029306
"418","Pver_gene_g10986",0.993747591709872
"419","Pver_gene_novel_gene_511_5de57afd",0.883061380810208
"420","Pver_gene_g13254",0.153486717556769
"421","Pver_gene_g13250",0.512729649767731
"422","Pver_gene_g13251",0.146378739508097
"423","Pver_gene_g13252",0.85626471858235
"424","Pver_gene_g13253",0.210739958000373
"425","Pver_gene_g15954",0.96028333634467
"426","Pver_gene_g15956",0.515290345647308
"427","Pver_gene_g15951",0.264684311298821
"428","Pver_gene_g15952",0.820386817484201
"429","Pver_gene_g15959",0.651738544534607
"430","Pver_gene_g15958",0.980417942255807
"431","Pver_gene_g25746",0.479019191999005
"432","Pver_gene_g25745",0.255285750628313
"433","Pver_gene_g25744",0.673970930641715
"434","Pver_gene_g25742",0.233037493356721
"435","Pver_gene_g25740",0.741326579064386
"436","Pver_gene_g25749",0.460164198265568
"437","Pver_gene_g25748",0.722754513641167
"438","Pver_gene_g7159",0.106131623724185
"439","Pver_gene_g7158",0.23078329204399
"440","Pver_gene_g7153",0.883720272066788
"441","Pver_gene_g7152",0.643878558810528
"442","Pver_gene_g7151",0.332542991948986
"443","Pver_gene_g7150",0.92873303415413
"444","Pver_gene_g7157",0.88496866620904
"445","Pver_gene_g7156",0.411412170524344
"446","Pver_gene_g7155",0.873133987178538
"447","Pver_gene_g7154",0.226628691323297
"448","Pver_gene_g9645",0.588995921696106
"449","Pver_gene_g9644",0.333148968714066
"450","Pver_gene_g9647",0.683878468349117
"451","Pver_gene_g9646",0.590377991877067
"452","Pver_gene_g9641",0.0972199860636204
"453","Pver_gene_g9640",0.934899609649281
"454","Pver_gene_g9643",0.124159517892855
"455","Pver_gene_g9642",0.131787266585168
"456","Pver_gene_g9649",0.893263733393289
"457","Pver_gene_g9648",0.594837195275912
"458","Pver_gene_novel_gene_759_5de57afd",0.324623641598645
"459","Pver_gene_g1418",0.492475650260048
"460","Pver_gene_g1419",0.930142930458084
"461","Pver_gene_g1410",0.502152387015014
"462","Pver_gene_g1412",0.0934674125522201
"463","Pver_gene_g1413",0.916817213790957
"464","Pver_gene_g1414",0.34190025528513
"465","Pver_gene_g1415",0.107137251938221
"466","Pver_gene_g1416",0.75282863279204
"467","Pver_gene_g1417",0.433643123009192
"468","Pver_gene_g999",0.641049492261809
"469","Pver_gene_g998",0.363314551197486
"470","Pver_gene_g995",0.409521114417261
"471","Pver_gene_g994",0.0789581508773934
"472","Pver_gene_g997",0.587557655190962
"473","Pver_gene_g996",0.922374786108576
"474","Pver_gene_g991",0.173556266738205
"475","Pver_gene_g990",0.137017226062044
"476","Pver_gene_g993",0.459943386642343
"477","Pver_gene_g992",0.580752941879993
"478","Pver_gene_g14648_g14650",0.221136994632986
"479","Pver_gene_g8279",0.853465945589464
"480","Pver_gene_g8272",0.947288355400101
"481","Pver_gene_g8271",0.201599256630411
"482","Pver_gene_g8270",0.985833791254247
"483","Pver_gene_g8275",0.392516674230919
"484","Pver_gene_g8274",0.274107890175406
"485","Pver_gene_g26057",0.669938051431746
"486","Pver_gene_g26467",0.825277349688538
"487","Pver_gene_g26466",0.412971657828781
"488","Pver_gene_g26465",0.0835685216926447
"489","Pver_gene_g26463",0.654563473669688
"490","Pver_gene_g26462",0.341940778262851
"491","Pver_gene_g26461",0.721111645136134
"492","Pver_gene_g26460",0.369614350506635
"493","Pver_gene_g26469",0.0198114386037549
"494","Pver_gene_g26468",0.065544104353647
"495","Pver_gene_novel_gene_440_5de57afd",0.0697524794374583
"496","Pver_gene_novel_gene_792_5de57afd",0.604327912556723
"497","Pver_gene_g8898",0.0274711069503184
"498","Pver_gene_g8896",0.00728465969609403
"499","Pver_gene_g8895",0.0429344720379277
"500","Pver_gene_g8894",0.163989936124185
"501","Pver_gene_g8893",0.888257459169646
"502","Pver_gene_g8892",0.890214412433325
"503","Pver_gene_g8890",0.960542494034138
"504","Pver_gene_g7979",0.692928704165282
"505","Pver_gene_g7978",0.266443326074559
"506","Pver_gene_g7976",0.813979290337306
"507","Pver_gene_g7971",0.879168307176253
"508","Pver_gene_g7970",0.87844446777661
"509","Pver_gene_g7973",0.295345866899493
"510","Pver_gene_g7972",0.00586661058434764
"511","Pver_gene_g2339",0.52110146946511
"512","Pver_gene_g2330",0.749777846156042
"513","Pver_gene_g2331",0.895751913411012
"514","Pver_gene_g2337",0.943368572536147
"515","Pver_gene_g24820",0.209722152792727
"516","Pver_gene_novel_gene_70_5de57afd",0.617746110313433
"517","Pver_gene_g21279",0.205275468471086
"518","Pver_gene_g16172",0.742610553247838
"519","Pver_gene_g16173",0.265119207620709
"520","Pver_gene_g21270",0.744258383316199
"521","Pver_gene_g16176",0.224686380481303
"522","Pver_gene_g21275",0.191041975058135
"523","Pver_gene_g16175",0.144751857326957
"524","Pver_gene_g2806",0.473901792904109
"525","Pver_gene_g2807",0.88504897582688
"526","Pver_gene_g2804",0.925999678806416
"527","Pver_gene_g2805",0.270146813751133
"528","Pver_gene_g2802",0.275225533694664
"529","Pver_gene_g2803",0.816521790071613
"530","Pver_gene_g2800",0.413833927603644
"531","Pver_gene_g2801",0.172823681435022
"532","Pver_gene_g2809",0.977119517724845
"533","Pver_gene_novel_gene_456_5de57afd",0.317369663621023
"534","Pver_gene_g6362",0.887925083734137
"535","Pver_gene_g25886",0.0245766283131807
"536","Pver_gene_g25887",0.0553999076695429
"537","Pver_gene_g6367",0.0796808389973298
"538","Pver_gene_g6366",0.69814782721305
"539","Pver_gene_g6365",0.589790167312119
"540","Pver_gene_novel_gene_62_5de57afd",0.213007855756064
"541","Pver_gene_g6369",0.0343348491669266
"542","Pver_gene_g6368",0.921174114589766
"543","Pver_gene_g25888",0.00790340098633789
"544","Pver_gene_g25889",0.241573571143654
"545","Pver_gene_g19319",0.895946374481263
"546","Pver_gene_g19318",0.930684409762797
"547","Pver_gene_g19312",0.58777935615477
"548","Pver_gene_g19311",0.751989599100845
"549","Pver_gene_g19310",0.932422794906818
"550","Pver_gene_g19317",0.061199293387167
"551","Pver_gene_g19316",0.823741687242612
"552","Pver_gene_g7574",0.71759939288189
"553","Pver_gene_g10439",0.506024882681279
"554","Pver_gene_g10438",0.0598577711402777
"555","Pver_gene_g10435",0.407270999935109
"556","Pver_gene_g10434",0.860183744276618
"557","Pver_gene_g10437",0.341204945351491
"558","Pver_gene_g10436",0.52682849585326
"559","Pver_gene_g10431",0.411767678781754
"560","Pver_gene_g10430",0.917372249322982
"561","Pver_gene_g10433",0.071719488114432
"562","Pver_gene_g10432",0.170016686043304
"563","Pver_gene_g25226",0.990096174942303
"564","Pver_gene_g1758",0.825507561801564
"565","Pver_gene_g1757",0.142542131463329
"566","Pver_gene_g1756",0.366230559218692
"567","Pver_gene_g1755",0.603155627789239
"568","Pver_gene_g1754",0.947096325761305
"569","Pver_gene_g1753",0.4477865642501
"570","Pver_gene_g1752",0.229149122530647
"571","Pver_gene_g1751",0.78832491343504
"572","Pver_gene_g1750",0.140509726147724
"573","Pver_gene_g13315",0.999957637711631
"574","Pver_gene_g13317",0.0856227203226131
"575","Pver_gene_g13311",0.286164174165058
"576","Pver_gene_g13310",0.510834732892789
"577","Pver_gene_g16998",0.351308623095642
"578","Pver_gene_g16990",0.21283331129807
"579","Pver_gene_g16991",0.529556250819498
"580","Pver_gene_g16992",0.708056754312847
"581","Pver_gene_g16993",0.557928498183455
"582","Pver_gene_g16994",0.420431915167299
"583","Pver_gene_g16995",0.386863049002622
"584","Pver_gene_g16996",0.768297763291655
"585","Pver_gene_g16997",0.406996575542975
"586","Pver_gene_g23312",0.957270540028868
"587","Pver_gene_g26141",0.427531237610818
"588","Pver_gene_g26144",0.923084735231457
"589","Pver_gene_g26148",0.657401301464977
"590","Pver_gene_g26149",0.0482450816750232
"591","Pver_gene_g23318",0.0831832837201639
"592","Pver_gene_g23319",0.8567325865857
"593","Pver_gene_g14849",0.494685126602446
"594","Pver_gene_g972",0.568938548678655
"595","Pver_gene_g14840",0.386123553970515
"596","Pver_gene_g14841",0.413653680840415
"597","Pver_gene_g14842",0.102386928870357
"598","Pver_gene_g14843",0.431062815928324
"599","Pver_gene_g14844",0.60535055915275
"600","Pver_gene_g5121",0.749537969630859
"601","Pver_gene_g5122",0.991763417838818
"602","Pver_gene_novel_gene_302_5de57afd",0.896614042549957
"603","Pver_gene_g5124",0.90205877282177
"604","Pver_gene_g977",0.400975990107277
"605","Pver_gene_g976",0.495080710664414
"606","Pver_gene_g15405",0.142817650289833
"607","Pver_gene_g974",0.568909644484365
"608","Pver_gene_g979",0.0390580680407326
"609","Pver_gene_g15408",0.796750818273824
"610","Pver_gene_novel_gene_369_5de57afd",0.183655101068416
"611","Pver_gene_g12194",0.250808547562048
"612","Pver_gene_g12195",0.198481701791316
"613","Pver_gene_g12196",0.491788137344702
"614","Pver_gene_g12197",0.142588243972907
"615","Pver_gene_g12192",0.116135952632564
"616","Pver_gene_g12193",0.400325008012232
"617","Pver_gene_g12198",0.833816519220331
"618","Pver_gene_g12199",0.792475406542454
"619","Pver_gene_g13869",0.0744103636193803
"620","Pver_gene_g13868",0.933217700469575
"621","Pver_gene_g13867",0.526440797142991
"622","Pver_gene_g13866",0.257015904597836
"623","Pver_gene_g13865",0.108301149610836
"624","Pver_gene_g13863",0.358801557570377
"625","Pver_gene_g13862",0.434923086039454
