"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pver_novel_289_5de57afd",43.9146622706065,0.223368530222457,0.312629325671283,0.714483613278556,0.474928185444683,0.790086490065508
"Pver_g26339",1163.95217206213,-0.0553028062324684,0.0831052001314008,-0.665455424510464,0.505759245213688,0.807975845922984
"Pver_g26338",22659.2968344174,-0.0282103889770748,0.0586212357778163,-0.481231564001765,0.630351929917479,0.866772081833873
"Pver_g23129",193.263004477661,0.0312564991495574,0.168010966461088,0.186038446227237,0.852414611849584,0.950930798016495
"Pver_g26332",73.7097606470276,0.00617292262429352,0.0932165850159227,0.0662212912352356,0.947201646023915,0.984812272591728
"Pver_g26331",1270.77180532775,0.396664683285023,0.135568775756253,2.92592952228328,0.00343428729436107,0.106885523767902
"Pver_g26330",4086.4259336122,0.0996205409872726,0.093256418862796,1.06824326091526,0.285410795124153,0.650952806765753
"Pver_g23121",101.1268973196,0.0775549768452912,0.286226207906517,0.270956937914718,0.786424152244868,0.929175067981468
"Pver_g23120",138.205204806868,0.288347541903042,0.198518259258417,1.45249884307968,0.146362950627349,0.501708329473256
"Pver_g26335",1017.76147242925,0.0852675998159269,0.0465579093561733,1.83143102847725,0.0670362335569032,0.368176642553771
"Pver_g26334",35.8300995810814,0.189863593981653,0.500240013382336,0.379544996206728,0.704283197186671,0.898548299964514
"Pver_g5599",589.902062024792,-0.157545648210763,0.17589144477304,-0.895698187106544,0.370413978913622,0.719476449730464
"Pver_g5598",264.725127987211,0.467378510677968,0.276280265093597,1.69168257645776,0.0907065122843595,0.416251025399317
"Pver_g5595",1639.66952689606,-0.14999177646931,0.0599761443265641,-2.50085726839357,0.0123893099204897,0.176957641618747
"Pver_g5594",1354.1395133519,0.419600894633214,0.240484115531073,1.74481750574914,0.0810166406027151,0.399486427222502
"Pver_g5597",1075.62069673957,0.127005640617672,0.092491870902988,1.37315462837684,0.169704281296019,0.533372924263121
"Pver_g5596",831.96234770539,-0.221988013924759,0.112582906419148,-1.97177369980389,0.0486354459634749,0.31779016634447
"Pver_g20476",37.0315924982297,-0.411644596925135,0.328225239082231,-1.25415278263231,0.209786478340869,0.578281452702149
"Pver_g20473",154.16757935411,0.230342491362526,0.487285581716012,0.472705329288336,0.636423423927779,0.87011224080806
"Pver_g2644",1917.48302383772,0.095460983268028,0.11907870951063,0.801662897257936,0.422747983599217,0.756432412329165
"Pver_g2640",882.482842335499,-0.137221911067323,0.188024282825432,-0.729809517182015,0.465506626237283,0.784090742452188
"Pver_g2641",1720.08890649031,-0.0534713309826416,0.0946615000105527,-0.564868832383606,0.572162984535914,0.840462689737759
"Pver_g2642",954.849076474351,-0.0775849020676041,0.109653364073851,-0.70754693869083,0.479226653909691,0.792400635534643
"Pver_g2643",26918.8801165034,0.027347338152249,0.0467693570688256,0.584727690654475,0.558730831788788,0.834126348656651
"Pver_g2648",1672.70451965774,-0.138125998397401,0.0817909874078736,-1.68876795322934,0.0912639074374238,0.417411857061408
"Pver_g2649",1735.32825775364,-0.158738713055067,0.113576160107296,-1.39764113265589,0.16222085992481,0.523601478332878
"Pver_g16509",160.189283486187,-0.204033493598279,0.133044133945572,-1.53357752459608,0.125133621067144,0.471508808567464
"Pver_g16508",310.324533468331,0.00523256263718954,0.0970156625896497,0.0539352357909658,0.95698676340957,0.986889530560379
"Pver_g16504",2271.12996848099,0.0678920404110922,0.0901955457306022,0.752720545800271,0.45161786090484,0.776245486361436
"Pver_g16503",198.609532925926,-0.039780996120376,0.175487661814126,-0.226688279444462,0.8206661415355,0.939991238677427
"Pver_g16502",3622.1744077965,0.0307528568179322,0.0418620477728337,0.7346238049513,0.462568636175257,0.782602075414148
"Pver_g16501",478.434806337147,0.180256424668949,0.165832564717796,1.08697845309032,0.277046332297366,0.644280940868984
"Pver_g16500",2958.8586482119,0.0406220507837667,0.0523613588597833,0.775802073673204,0.43786585938469,0.7675702529156
"Pver_g21950",23.7673704423113,0.168173802883229,0.802863742318452,0.209467427682796,0.834083360302318,NA
"Pver_novel_446_5de57afd",380.386518068311,-0.535924878069453,0.190442185760669,-2.81410799780967,0.00489127926868038,0.119829923081004
"Pver_g23788",73.6030981560937,-0.188886670300303,0.46600222695156,-0.405334265323022,0.685231822684817,0.890130841763786
"Pver_g23782",508.356905021963,0.794150282775618,1.07148310489499,0.741169206632942,0.458590851789203,0.780162499796778
"Pver_g23784",46.1050126221471,0.783322261875847,0.620051215724455,1.26331864531647,0.206474688107213,0.574422020469626
"Pver_g23787",396.739633081993,-0.215256931491615,0.179121388136377,-1.20173773624245,0.229465155669349,0.598015423344862
"Pver_g21788",553.118438662808,-0.0455018850186243,0.245245640710576,-0.185535958505875,0.85280867902843,0.950983383408642
"Pver_g21787",66.9842029481573,0.094591029026118,0.293568078499301,0.322211561657728,0.747292426250707,0.914304300252209
"Pver_g21784",1237.15250139386,-0.214669398833123,0.1190071833719,-1.80383564042749,0.0712570768081074,0.37770227055219
"Pver_g20784",71.2772267894324,-0.681971114466457,0.37726189618528,-1.80768617600207,0.0706553573362708,0.376103282222271
"Pver_g20785",1302.656897098,0.160485047843429,0.399154050102386,0.402062932349712,0.687637711809667,0.891137089125214
"Pver_g20787",25.9637012168458,-1.15492301916994,0.572792842139371,-2.01630141685486,0.0437684668593006,NA
"Pver_g20780",43.1212698797893,-0.0396430178039575,0.422008092444161,-0.0939389990707417,0.925157614018678,0.976974507186428
"Pver_g20781",473.366946378773,0.453042398761082,0.275023310249391,1.64728727303247,0.0994990125941682,0.431683949382859
"Pver_g20782",1586.28781601118,0.0658807109556849,0.148325700697829,0.444162479231416,0.656925117226988,0.879241328115509
"Pver_g20783",220.841358386731,0.404172540420835,0.230058924428565,1.75682182912376,0.0789481831024625,0.395758507560894
"Pver_g20789",204.20980945593,0.0514721230127251,0.319737516775579,0.160982431876622,0.872107237495367,0.957586338590018
"Pver_g3993",251.742398849336,-0.457860174488993,0.42310575914561,-1.08214120132414,0.279189790596648,0.645959834837951
"Pver_g3992",21516.5682181866,-0.0654550439734897,0.0349588478615032,-1.87234557136447,0.0611588098817407,0.353580880418809
"Pver_g3991",55.9768416163348,-0.348554706374096,0.196742406180688,-1.77162978302697,0.0764560324272778,0.389754563995746
"Pver_g3990",156.688241138662,-0.524678995286176,0.386736998477369,-1.35668166571055,0.174882380507216,0.538894373850792
"Pver_g3997",54.2409173333415,0.0740397927721573,0.200684802079753,0.368935724104976,0.712175634793995,0.902256522336879
"Pver_g3996",102.032918761264,0.366837931582709,0.30409615153937,1.2063221771329,0.227693289847646,0.596201595652615
"Pver_g23879",396.045446006282,-0.0399184744431468,0.190097923683175,-0.209989008137072,0.833676252015471,0.944647543103175
"Pver_g3994",94.250489243731,-0.162881072393607,0.256877886076252,-0.634079775731482,0.526028760665863,0.818085902781812
"Pver_g23877",76.1283886255746,-0.497416571274228,0.581348667495424,-0.855625202371592,0.392205125107172,0.735135269075797
"Pver_g21436",20.190111652863,-0.292186396922609,0.505508310882505,-0.57800512995032,0.563260655796589,NA
"Pver_g17759",869.841665311252,-0.627947000303729,0.421957442840278,-1.48817614420283,0.136704446785136,0.488888623100557
"Pver_g17758",1534.95962713677,-0.0597711199783976,0.0684382613432731,-0.873358247349348,0.382467841263499,0.727886976834583
"Pver_g12509",775.373266400325,0.30073132584599,0.206102064226707,1.45913786440874,0.144527166466125,0.499450785558981
"Pver_g12508",438.994866762389,-0.217412379101341,0.0887330206556905,-2.45018570871112,0.0142782552074546,0.189308571173837
"Pver_g12503",1101.60717351552,-0.079134926267982,0.343857088396598,-0.23013899942266,0.817983760944767,0.939287733352839
"Pver_g17750",5793.09816540913,0.0344451098905833,0.0669709278889657,0.514329291475422,0.607021785876658,0.856775965977777
"Pver_g12501",653.559878676024,-0.0752540838969194,0.168618401844017,-0.446298168372717,0.655381879157067,0.8784618944043
"Pver_g17752",816.865251956558,-0.00538773885321965,0.10243283730479,-0.0525977703535477,0.958052393513542,0.98722850028199
"Pver_g17755",340.458972643796,0.0215166536943327,0.102643397493971,0.209625306835704,0.833960126461948,0.944711559661142
"Pver_g17757",1491.68827395944,-0.0620776075207452,0.106661454926797,-0.582006007356172,0.560562634466996,0.83507350124074
"Pver_g17756",502.667058122485,0.319904397096422,0.173965392160928,1.83889676632058,0.065930371527824,0.365224012030129
"Pver_g10901",91.3859647566168,1.00158186588848,0.448346651339883,2.2339452361142,0.0254866766228801,0.240782023884578
"Pver_g10900",86.4316055740549,-0.397697013285972,0.237962294856977,-1.67126062355803,0.0946702104698835,0.422077383875759
"Pver_g10903",1049.07433482407,0.030998073727714,0.0864487347721216,0.358571745548674,0.719915486808797,0.905295509513084
"Pver_g10905",176.858467731559,0.454201353358454,0.46701237650286,0.972568129263855,0.330767988969289,0.687312621614553
"Pver_g10904",300.496688554049,-0.250012123143441,0.315338415253421,-0.792837507420463,0.42787250070992,0.759793866163437
"Pver_g10906",56.0148722407971,0.361597191703786,0.564343720003915,0.640739285096107,0.521692085739879,0.815578398399066
"Pver_g10908",60.359370809666,-0.239035729249668,0.240296850563746,-0.994751819213945,0.319856984743538,0.679914840591768
"Pver_g19624",28.1977596604167,0.0661648543567797,0.362433462524755,0.182557244841212,0.855145434147041,0.951763285587575
"Pver_g19623",27.7200819078608,0.404534077397711,0.434225572021485,0.931621957487329,0.351531931433333,NA
"Pver_g19622",809.558237433429,0.573213680713266,0.405266066475084,1.41441321672686,0.157240611714028,0.516654734047285
"Pver_g19621",836.205144375629,0.349404860744892,0.452677660970591,0.771862388781742,0.440195935583015,0.768800819640475
"Pver_g19620",157.815686395917,0.0140809203158458,0.148742074734399,0.0946666929380228,0.924579574313793,0.976974507186428
"Pver_g14211",486.1346041344,-0.456824861011155,0.337654161994668,-1.35293715413574,0.176075708521848,0.540226376586126
"Pver_g14212",717.900903518822,0.179510232302975,0.449854994842752,0.399040211536883,0.689863575251382,0.892450861643366
"Pver_g14215",81.2210480771072,-0.916447050587566,0.678983827489536,-1.34973325355336,0.177101561646988,0.541367603213686
"Pver_g14217",1627.25618618704,0.0831503522319848,0.0897842885959331,0.926112502892307,0.35438751705032,0.707940734970077
"Pver_g14216",20.9986548571581,-0.379320664129179,0.547865274753985,-0.692361209239827,0.488710519809362,NA
"Pver_g14219",7890.0038850193,0.108913900311216,0.0509153074357415,2.1391189761286,0.0324260339364521,0.269754546134442
"Pver_g14218",91.7952087364609,0.822774411286246,0.409523970818267,2.00909951532817,0.0445265810554547,0.306490260080749
"Pver_novel_278_5de57afd",21.2930626173625,-0.147283516315901,0.295486281534039,-0.498444515093111,0.618170767641416,NA
"Pver_g18570",4935.01162198869,-0.585425991124154,0.338291798865506,-1.73053557043782,0.0835346317226763,0.402536010583098
"Pver_g18573",48.2128380441728,0.356998667292363,0.431916340169657,0.826545870323251,0.408494508691316,0.746167759921626
"Pver_g18574",3719.37483668988,-0.183787111769167,0.303248525785907,-0.606061023026773,0.544474232090023,0.826687603355142
"Pver_g18576",438.971724177428,-0.00759084105617779,0.256012919533729,-0.0296502265198289,0.976346007932021,0.994078389750476
"Pver_g18577",67.6739783086847,-0.542155621839314,0.467602324350339,-1.1594373971356,0.246277940543575,0.614887868672925
"Pver_g18578",122.537764579843,0.10870086674768,0.417168451149496,0.260568282304565,0.794425451934874,0.931378153408291
"Pver_g18579",982.581455987809,0.642279076479984,0.19608622903538,3.27549302997763,0.00105477717081218,0.0621153950306678
"Pver_g11362",383.37730457693,-0.436141629668238,0.279865333479032,-1.55839819189651,0.119138884987084,0.463506751053284
"Pver_g11363",294.105788266796,1.20814736486193,0.322730906753046,3.74351306175459,0.000181465164571386,0.025989122296939
"Pver_g11360",12383.9892592339,0.0817697880125212,0.0734953352716236,1.11258473357958,0.265886820086538,0.635785531675318
"Pver_g11361",135.288223342951,0.2404962581679,0.179787365850271,1.33767051444643,0.181003866800175,0.548179783488913
"Pver_g11365",70.1932729074076,-0.545005991592306,0.443752166279343,-1.22817652060593,0.219380710662715,0.587238185639744
"Pver_g13298",2089.60437247909,-0.214033741039472,0.0502200927867801,-4.26191448805555,2.02683004394314e-05,0.00700682652969083
"Pver_g13299",145.30922403802,-0.102740844308202,0.229112013425943,-0.448430629070489,0.65384244085146,0.87781178510343
"Pver_g13293",149.080741950172,-0.202470424757017,0.35419252451467,-0.571639463691254,0.567566253993996,0.838776275616857
"Pver_g13296",17.2037091669021,0.582251320976596,0.411220674851098,1.41590964799479,0.156801959797035,NA
"Pver_g13297",616.666126877659,0.0869826942562361,0.140779770799198,0.617863587662069,0.536665263166704,0.823061502561357
"Pver_g10013",582.655362114102,0.069869246675036,0.124022466376736,0.563359596984615,0.573190043479599,0.841021121722641
"Pver_g10012",1935.68262572659,-0.134603569141972,0.0802063014947713,-1.67821688113554,0.0933047674028841,0.420346628306583
"Pver_g10011",2043.27994177509,-0.0808890019869739,0.0600197762667478,-1.34770582328525,0.177753018380206,0.54255940927431
"Pver_g10010",31.8176856080911,0.0830224915240107,0.263580208351752,0.314979990505265,0.752776846430599,0.9155112340803
"Pver_g10014",1174.10352126446,-0.152234844515884,0.0712655969305219,-2.13616178174021,0.032666229396617,0.271004131715655
"Pver_g10019",40.3860876625499,-0.498968863591258,0.352528556078806,-1.41539984488439,0.156951295090689,0.516461411015774
"Pver_g10018",331.175624264548,-0.713238001395002,0.925878788738907,-0.770336257909598,0.44110045384476,0.769571547398358
"Pver_g26517",22.7352112162904,-0.0384739680511725,0.233471792852232,-0.164790648074234,0.869108765162585,NA
"Pver_g26516",52.3292888000437,-0.173549505411934,0.679220764392835,-0.255512661729464,0.798327165452913,0.93329372461538
"Pver_g15629",1669.95951609971,0.43534937960419,0.211853477194774,2.05495508201613,0.0398833434372498,0.292343690637634
"Pver_g15623",614.204432512915,-0.487506810389573,0.422812251370981,-1.15301013347844,0.248906225217951,0.617394263999494
"Pver_g15622",397.190965801737,0.0481583572785156,0.294505027741714,0.163523039480166,0.870106634411998,0.957371765098755
"Pver_g15621",22.513108777186,-0.417827291917464,0.633335373802924,-0.659725177528897,0.509430206502743,NA
"Pver_g26514",30.6924122557306,0.266596512863187,0.361012323202757,0.738469286859932,0.460229324132621,0.781335123945777
"Pver_g15627",251.71103735819,-0.0940823260573518,0.276651090321468,-0.340075746486407,0.733799485928505,0.909901614301782
"Pver_g15626",617.843091483612,-0.0546450451333433,0.108768634560791,-0.502397086752081,0.615388227889712,0.859643871727662
"Pver_g15625",309.410155739024,0.332400791895208,0.222463647851308,1.4941802631834,0.13512850981327,0.486461079701029
"Pver_g15624",2373.27804190067,-0.00454641682837733,0.0519642375648082,-0.0874912640199365,0.930281029106654,0.979056342958962
"Pver_g15991",640.568909086537,-0.00717256892852943,0.290742428046827,-0.0246698391311991,0.980318312642285,0.994813125701575
"Pver_g15990",3708.76522512484,-0.0605416678912957,0.0539599557344691,-1.12197400956395,0.261873490780726,0.631175182958338
"Pver_g15993",64.2185910964172,-0.138741960632394,0.195468379272604,-0.709792351830479,0.477832912572753,0.791638694702535
"Pver_g15992",21.7149638382728,-0.0203373711957785,0.635163995397417,-0.032019086949432,0.974456829516354,NA
"Pver_g15995",1739.20473982586,-0.310949634284649,0.146617544067713,-2.12082146281922,0.033936829811769,0.274851513633885
"Pver_g15997",433.130593900637,-0.754722436641665,0.22441865783843,-3.36301109680919,0.000770972646201348,0.0527037253296916
"Pver_g15996",602.048202384433,-0.0195763610755344,0.220995061238147,-0.0885827989361202,0.929413478797593,0.978490810534763
"Pver_g15999",983.159352176331,0.0268455743955384,0.0790284287657343,0.339695155462566,0.734086110415819,0.910054123631662
"Pver_g15998",2909.27907325533,0.150498163769705,0.0793237675318465,1.89726444484983,0.0577930450996631,0.343804493463539
"Pver_g8305",865.059035307865,0.0949973459244989,0.272975736361594,0.348006556152894,0.727835259798249,0.908005928883625
"Pver_g5556",51.626534008542,0.0162284414856881,0.26388730425383,0.0614976212348517,0.95096290880211,0.985600193395715
"Pver_g5551",1703.33958268196,-0.416073046354268,0.189136600759229,-2.19985473295001,0.0278172032529678,0.251229584095986
"Pver_g5550",1199.61499960353,0.0209368623077684,0.0581755370351929,0.359891173760936,0.718928517727916,0.90478449896601
"Pver_g8301",345.574243257024,-0.0596324537143841,0.416587146592434,-0.143145207916665,0.886175501795806,0.963685685212678
"Pver_g5552",3521.09201807322,0.203799667288374,0.0934473628162614,2.18090335720966,0.0291905653582978,0.258260414269527
"Pver_novel_160_5de57afd",857.334653626427,-0.393216068670932,0.156181146034428,-2.51769229932692,0.0118126467185688,0.174923467154002
"Pver_novel_771_5de57afd",101.511147348514,-0.0008131014064835,0.111087881200271,-0.00731944292841115,0.994159981639552,0.998674416009931
"Pver_novel_441_5de57afd",1945.25968613903,0.825716401061286,0.396863006633898,2.08060813746493,0.0374697884596956,0.28503912427286
"Pver_g22255",92.2727870506443,0.849270149641911,0.481647979352638,1.7632590315927,0.077856811607581,0.392859673937644
"Pver_g22257",72.5011031476351,0.226632499016696,0.326309899223182,0.694531485426031,0.487348962586725,0.79698834414205
"Pver_g22250",12.7604024560066,-0.0569080872379727,0.374928632844612,-0.151783785639968,0.879357471135976,NA
"Pver_g22252",1544.10152389036,0.5596017457135,0.289695146190669,1.93169182525822,0.0533975543648265,0.330512448568495
"Pver_g22253",216.109820707729,-0.244912637394645,0.239260760184932,-1.02362224881901,0.306013732281287,0.670400737138938
"Pver_g1399",17.2973703568669,0.324846338819011,0.527661933267766,0.615633454562972,0.538136466145712,NA
"Pver_g1398",1644.81072188109,0.453463462930033,0.364223476416282,1.24501437247213,0.213126467194011,0.580618932199729
"Pver_novel_678_5de57afd",62.0484725478045,0.821227444511176,0.374284504398891,2.19412621911795,0.0282263368369126,0.252845132471921
"Pver_g1390",650.115172354048,-0.0653091346468349,0.0776852390345143,-0.840689112352722,0.400522121591715,0.741075252443815
"Pver_novel_733_5de57afd",57.4549766460712,-0.0445592798624674,0.273632044343787,-0.162843792543843,0.870641426982447,0.957371765098755
"Pver_g20216",1633.83339304495,0.149708684002075,0.275220207717713,0.543959635971308,0.586469249355945,0.846846781531241
"Pver_g20217",15.3906018531225,-0.270710787875019,0.466218143131869,-0.580652623376026,0.561474598085563,NA
"Pver_g5861",3429.58770532559,0.395369456618274,0.192665042500705,2.05210790440527,0.0401591769330942,0.29316698529799
"Pver_g5860",365.562314472613,0.379678720656685,0.186781282209238,2.03274501687678,0.0420782906746732,0.299448231806615
"Pver_g5863",1626.92297794201,-0.24284983432195,0.0702304033489593,-3.45790174542047,0.000544399889209884,0.045820560129863
"Pver_g5862",785.9915734142,-0.0290268758142912,0.101837775425606,-0.285030536978843,0.775620746741546,0.924150069533724
"Pver_g5865",10775.5522330578,-0.161189017129189,0.0992132337955475,-1.62467254581538,0.104232350199437,0.441026634978034
"Pver_g5864",1216.05386324643,-0.0578585144818736,0.0780795903633964,-0.741019698138652,0.458681496842138,0.780162499796778
"Pver_g5867",4168.97308959031,-0.0612348160800164,0.124905455085983,-0.490249333288632,0.623957475210168,0.863201285550868
"Pver_g5866",517.063802847093,0.255677598927154,0.170090107305441,1.50318912121102,0.132790282049928,0.483882292662125
"Pver_g5869",20097.0520130436,-0.0686192402038057,0.0771730138365598,-0.889161078367761,0.373916517230512,0.722421553312884
"Pver_g5868",726.563682542744,-0.121918665909782,0.0711256976046885,-1.71412963268772,0.0865049206559104,0.409035931814725
"Pver_g17790",4225.5475220195,0.248290058874089,0.122395923303326,2.02858111751621,0.0425009734333438,0.301103670608601
"Pver_g17793",116.837043274524,0.242471874635977,0.240615892388164,1.00771346493115,0.313592038987651,0.674051374072707
"Pver_g9108",355.144408574878,-0.391542163255115,0.264520465461678,-1.48019610721515,0.138820919009401,0.492001186668296
"Pver_g9109",291.106190631727,-0.384591863741128,0.158697242728332,-2.42343129048245,0.0153746613733292,0.195562966348868
"Pver_g9106",136.312896928977,-0.0528776371630229,0.145072726955279,-0.364490543969188,0.71549173371101,0.903375067819116
"Pver_g9107",1883.53080898566,0.198243107353433,0.0945741462978787,2.09616597255903,0.036067470325558,0.280603623384354
"Pver_g9105",1439.56259591315,-0.191517307180405,0.0672341815213447,-2.84851102291777,0.00439243317418623,0.116287441219692
"Pver_g9102",322.477158143872,0.0215544451942915,0.229470123905516,0.0939313790721032,0.925163667133151,0.976974507186428
"Pver_g9103",547.120849957309,0.0899924074736452,0.109617485463954,0.820967632059374,0.411664705406648,0.748413956150483
"Pver_g9100",253.80902898952,-0.138452371942285,0.296097378582535,-0.467590671032207,0.640077337527739,0.871550965497289
"Pver_g9101",63.898828433309,-0.239126790627739,0.17222823596383,-1.38842965724829,0.165006250763309,0.527469770470544
"Pver_g16887",785.531107153564,-0.258839942749135,0.260262057102438,-0.994535836805658,0.319962067420114,0.679914840591768
"Pver_g18288",7639.49307365468,0.0168235296120562,0.0634676151957016,0.265072660445505,0.790953488017523,0.929939766656054
"Pver_g16528",804.392687975183,-0.225081769649418,0.0966380331256945,-2.32912200682582,0.0198526031579599,0.218830538956565
"Pver_g21233",248.729478889592,0.491168059501461,0.290156437995185,1.69276981374307,0.0904992906022066,0.415755397733632
"Pver_g21232",734.186805237057,-0.090068438058226,0.171816133663397,-0.524214089432822,0.60012964232791,0.852798977162017
"Pver_g21231",221.192035705238,0.116032133961252,0.258901583978713,0.448170815249984,0.654029923664213,0.877871053707473
"Pver_g21230",254.878281239333,0.513186220363457,0.47566626483008,1.07887873979623,0.280641787529105,0.647056948853753
"Pver_g21239",29.2091660841685,-0.0446125852467498,0.252045209066507,-0.177002314037153,0.859506571940608,0.95393987425608
"Pver_g2848",133.758134909077,-0.385584079281172,0.258251565234795,-1.4930561173196,0.135422498079908,0.486918202354758
"Pver_g2849",21.6068268253058,0.944539082280502,0.334135979449225,2.82681046152958,0.00470141460550185,NA
"Pver_g9818",282.742545045948,-0.419771300536278,0.149161678091071,-2.81420339264343,0.00488982791464958,0.119829923081004
"Pver_g9819",642.67981929728,0.0346778070405399,0.0911268525478023,0.380544329920195,0.703541396634683,0.8982498667901
"Pver_g1987",656.648542112081,0.13167080071337,0.232126418916006,0.567237461932389,0.570552859329028,0.840123109161879
"Pver_g9814",843.196857525345,-0.150389313761703,0.0566694347062542,-2.65379943423198,0.0079591119020109,0.147799349954024
"Pver_g2843",310.87965845767,-0.0313471244152625,0.240220818691311,-0.130492954715737,0.896176427805815,0.967806608491396
"Pver_g9816",223.57427446845,-0.40382672821294,0.213791494820873,-1.8888811669112,0.0589077535477738,0.347124350766995
"Pver_g9817",864.191049402505,0.277509987138434,0.41237095104552,0.672962017413783,0.500971455424634,0.8051773680471
"Pver_g2846",440.206505711528,-0.0868459544928727,0.158912501721516,-0.546501713534562,0.584721110171929,0.846233968722892
"Pver_g2847",1294.6276723188,-0.0379182357053192,0.156059716700011,-0.242972603738659,0.808026620632407,0.936751393755065
"Pver_g9812",4003.88168301713,0.00540190456224799,0.0497490295737086,0.10858311425441,0.913533154427599,0.973170333648392
"Pver_g2845",1110.96292947343,-0.0627805498971324,0.0683617228635612,-0.918358216665079,0.358431358101331,0.711347235865497
"Pver_g1985",2035.10549115852,-0.102978028503288,0.194037123073655,-0.530713024765875,0.595617658889285,0.851025479616589
"Pver_g1983",163.98538874464,0.0146135601914497,0.228177848190688,0.0640446051504402,0.948934709912473,0.985300248325605
"Pver_g2024",744.001167949128,-0.329074533495429,0.166468368275146,-1.97679917755618,0.0480643347106495,0.316825778501402
"Pver_g2026",1899.90844275156,0.236925646583195,0.173044151082706,1.36916298586687,0.170948333299992,0.535239872061292
"Pver_g2027",3768.38803125085,-0.113499777530355,0.0696725753268149,-1.62904524481776,0.10330344123149,0.439350759414472
"Pver_g2020",7121.94810143733,0.13224764048083,0.163940897976101,0.806678761147866,0.419851583608011,0.75464946685869
"Pver_g24914",19.8560957757016,0.0383172573692961,0.410693141155065,0.0932989951123354,0.925666030386452,NA
"Pver_g19357",356.017330059896,-0.342951306279723,0.318537539052626,-1.07664329704972,0.281639653389526,0.647940722694738
"Pver_g19356",34.3252799690044,0.458252128492638,0.497094475556116,0.92186123770532,0.356600960220502,0.710082850708941
"Pver_g19355",20.1914691497833,-0.324433644251516,0.578701549563842,-0.560623424105287,0.575054279613701,NA
"Pver_g19354",50.8542461241403,0.643832631917992,0.287050878119241,2.24292165952039,0.0249018667682514,0.238883889429454
"Pver_g19353",22.6329299726017,0.162198668888758,0.548796742258058,0.295553264805074,0.767571269089335,NA
"Pver_g19352",83.9422313500541,0.597606319365404,0.369093150503325,1.61912058934299,0.105421319605729,0.443144605809446
"Pver_g19351",105.78093348683,0.0315609620535522,0.254501958787069,0.124010684255511,0.901306815553962,0.969104690286912
"Pver_g19350",17.7062196227849,-0.00165078976291188,0.441330057750553,-0.00374048794982584,0.997015529374379,NA
"Pver_g19359",725.001060406188,0.238379716160045,0.285619110597904,0.834607024932714,0.403939005530628,0.742783033416643
"Pver_g19358",108.471121537808,-0.347421052855857,0.399960568503067,-0.868638261406993,0.38504501994174,0.7296001250784
"Pver_g25264",30.2033543554192,-0.351384497791736,0.689480280198791,-0.509636762476258,0.610305963671227,0.857791878468188
"Pver_g25265",1765.16721336572,-0.00854256025475575,0.127957375473816,-0.0667609836722843,0.946771984598463,0.984639578324009
"Pver_g3719",12732.0701899609,-0.0179843381875294,0.0985096213373051,-0.182564280964491,0.85513991291087,0.951763285587575
"Pver_g3718",555.145129157262,-0.143221582652537,0.0683968639528084,-2.09397879340427,0.0362618693965806,0.28082460087824
"Pver_g3711",155.085424032171,0.00941675381741172,0.131689004486978,0.0715075176860564,0.942993841628265,0.983745806646112
"Pver_g3710",4981.49376441472,0.154643554462483,0.214738894009196,0.720146926228747,0.471434537494119,0.787326887273234
"Pver_g3713",426.01632155336,-0.11702940999024,0.368571278590489,-0.317521784219841,0.75084771259595,0.915042188437189
"Pver_g3712",294.461324782786,-0.303803565208496,0.157948922292088,-1.9234291744434,0.0544261733274419,0.333451855489559
"Pver_g3715",298.0864243569,-0.117090901905488,0.165299653485902,-0.708355398430855,0.478724582636979,0.792288672590454
"Pver_g3714",8399.54619589656,-0.153286028395988,0.122554824307009,-1.25075474803011,0.211023969300508,0.579305472186154
"Pver_g3717",2854.45613453593,0.135819272298156,0.0746773459636306,1.81874798234398,0.0689498876851055,0.372493913379383
"Pver_g3716",1278.8395977349,-0.226609147486717,0.11874335941982,-1.90839427647937,0.0563402760516172,0.339064452271849
"Pver_g26364",78.5664258238634,-0.141292309122964,0.321725575682475,-0.439170273681977,0.66053816264729,0.879837775262191
"Pver_g4610",2390.55949050131,-0.0243902185636989,0.0698146596773721,-0.349356692081736,0.726821542144363,0.907761058991836
"Pver_g20224",21.2047845427714,0.0805052774959965,0.255485456998977,0.315107084534831,0.752680349651143,NA
"Pver_g7416",2165.19924064751,0.0451537516916725,0.0661482279035251,0.682614684062704,0.49485035285794,0.801411155300774
"Pver_g7417",1217.76827450217,0.0358494501693638,0.0682378437482466,0.525360242941219,0.599332785787916,0.85251024421585
"Pver_g7414",633.841648554224,0.251350396642404,0.448321095245552,0.560648158893205,0.575037414232481,0.841781845856455
"Pver_g4612",1133.1620312487,-0.148907894299871,0.0866643067016424,-1.71821479876962,0.085757443214594,0.407669964331561
"Pver_g7412",739.005346735387,-0.0539240355870949,0.373725751572004,-0.144287717290752,0.88527327699766,0.963126145753967
"Pver_g7410",673.903478315609,-0.268434311472111,0.348653356878804,-0.769917472974229,0.44134884840667,0.769571547398358
"Pver_g7411",518.881027082544,-0.605199392094331,0.329216237142258,-1.83830359446341,0.0660176817490247,0.365377433409663
"Pver_g26360",7243.15167646088,-0.0653239819930617,0.15782506312795,-0.413901193501207,0.678946469786757,0.889006992914301
"Pver_g7418",383.403911304086,0.347118741798536,0.176596113751405,1.96560804439432,0.0493439041558943,0.319844445410498
