"","gene_id","pval.treatment"
"5565","Pver_gene_g9536",0.000139530821784304
"5567","Pver_gene_g9534",0.0230639544484187
"5572","Pver_gene_g16873",0.00478502702807601
"5575","Pver_gene_g16870",0.00692675075609529
"5576","Pver_gene_g16877",0.0206884142877451
"5577","Pver_gene_g16876",0.00152573121463288
"5579","Pver_gene_g16874",0.00204596643578746
"5585","Pver_gene_g1056",0.0448113082072786
"5590","Pver_gene_g4663",0.0485413421698037
"5600","Pver_gene_g2623",0.0349583226297466
"5627","Pver_gene_g23894",0.0128855586755846
"5632","Pver_gene_g3972",0.00680211799905661
"5640","Pver_gene_g17084",0.047767902617922
"5644","Pver_gene_g17083",0.0475787671295475
"5648","Pver_gene_g22900",0.0119552169175124
"5662","Pver_gene_g21496",0.00308442969442326
"5664","Pver_gene_g3028",0.00903181389726537
"5675","Pver_gene_g11036",0.01181847015506
"5679","Pver_gene_g16021",0.0394459818789506
"5695","Pver_gene_g14020",0.00184019720301377
"5707","Pver_gene_g17860",0.0291415371335493
"5710","Pver_gene_g17865",0.0432342619182344
"5725","Pver_gene_g14510",0.0362526628603808
"5732","Pver_gene_g11858",9.50349152345945e-05
"5736","Pver_gene_g11856",0.0196871802224373
"5737","Pver_gene_g11857",3.87388399882474e-06
"5762","Pver_gene_g930",0.00785290259824687
"5782","Pver_gene_g6694",0.0434803898812619
"5798","Pver_gene_g6528",0.000283573651115783
"5809","Pver_gene_g24486",0.0224186606474305
"5819","Pver_gene_g22886",0.00438112778101156
"5824","Pver_gene_g18067",0.0139344319356818
"5829","Pver_gene_g8581",0.0319303419086217
"5834","Pver_gene_g8584",0.0435152429882116
"5841","Pver_gene_g22774",0.0163609456637699
"5843","Pver_gene_g22771",0.0197104873311551
"5851","Pver_gene_g8057",0.00174837056419622
"5856","Pver_gene_g8058",0.0403037153297655
"5861","Pver_gene_g19857",0.0103600426460615
"5869","Pver_gene_g5180",0.0057666662243437
"5870","Pver_gene_g5181",1.27716994740776e-05
"5875","Pver_gene_g5188",0.00132418662518833
"5879","Pver_gene_g26252",0.0146544170809523
"5887","Pver_gene_g4587",3.00435626795263e-06
"5889","Pver_gene_g4581",0.0312910814016515
"5891","Pver_gene_g4582",0.0447032050102623
"5902","Pver_gene_g15029",0.0234014477361358
"5913","Pver_gene_g21518",0.00199425520893809
"5923","Pver_gene_g14378",0.00141421640073618
"5925","Pver_gene_g14377",0.000172693200021411
"5927","Pver_gene_g14375",0.0126820879991673
"5932","Pver_gene_novel_gene_249_5de57afd",0.00203367386590442
"5935","Pver_gene_g12798",0.00326594485097532
"5975","Pver_gene_g13538",0.00778131121593682
"5987","Pver_gene_g6607",0.000732846549313878
"5990","Pver_gene_g24991",0.012627664151514
"6014","Pver_gene_g8116",0.0498949446129212
"6022","Pver_gene_g17201",0.00663448132607355
"6023","Pver_gene_g5965",0.0349150262014413
"6025","Pver_gene_g5967",0.0206416199815469
"6031","Pver_gene_g9244",0.00827357984665043
"6033","Pver_gene_g9246",0.0453174795286922
"6036","Pver_gene_g17715",0.0144222930604369
"6047","Pver_gene_g21066",0.0407002261772919
"6051","Pver_gene_g6222",0.00935167491521371
"6060","Pver_gene_g25988",0.00499550378298909
"6065","Pver_gene_g25980",0.00787356278615287
"6081","Pver_gene_g7579",0.00179144448309629
"6084","Pver_gene_g7570",0.0226327779242462
"6097","Pver_gene_g4178",0.0115958115952279
"6105","Pver_gene_g4176",0.00748471134150743
"6106","Pver_gene_g4177",0.0419119717353401
"6129","Pver_gene_g23034",0.0476184033366151
"6141","Pver_gene_g14941",0.006273575658647
"6160","Pver_gene_g2798",0.0190972887089879
"6164","Pver_gene_g20071",0.0267721190667332
"6168","Pver_gene_g20079",1.35791646177529e-05
"6182","Pver_gene_g12459",0.0228781012018358
"6188","Pver_gene_g16049",3.32218505143524e-05
"6194","Pver_gene_g15",2.06649475338269e-05
"6195","Pver_gene_g14",0.0437931937779953
"6208","Pver_gene_g508",6.41050607206666e-05
"6212","Pver_gene_g501",0.0235360561133454
"6216","Pver_gene_g13709",0.0324430568907316
"6221","Pver_gene_g14127",0.000115214003759436
"6224","Pver_gene_g14123",0.00673363309340195
"6248","Pver_gene_g277",0.0128874982024332
"6269","Pver_gene_g7777",0.0172382733071532
"6282","Pver_gene_g1326",1.59349003212315e-10
"6284","Pver_gene_g1325",0.00168020146418786
"6306","Pver_gene_g17007",0.0488826920831737
"6308","Pver_gene_g17003",0.0143429654525107
"6311","Pver_gene_g20274",0.00593863531050461
"6346","Pver_gene_g10345",0.016197847700986
"6347","Pver_gene_g10344",0.0114607899569677
"6350","Pver_gene_g10341",0.0165819961540934
"6351","Pver_gene_g10340",0.00442983935626823
"6356","Pver_gene_g12854",0.0463416401811739
"6367","Pver_gene_g13407",0.00480157583249302
"6385","Pver_gene_g23200",0.00468714621115444
"6386","Pver_gene_g23202",0.00614695707515524
"6388","Pver_gene_g19961",2.19759864985255e-08
"6415","Pver_gene_g12085",0.0276734242814199
"6416","Pver_gene_g12082",0.0403350001848286
"6429","Pver_gene_g11579",0.000592523521563231
"6438","Pver_gene_g15445",0.00236895153792712
"6446","Pver_gene_g312",0.00123791657407311
"6453","Pver_gene_g10621",0.0140197809861446
"6454","Pver_gene_g10622",8.6730311020942e-06
"6455","Pver_gene_g10624",0.038686374669439
"6468","Pver_gene_novel_gene_430_5de57afd",0.0352860063481631
"6481","Pver_gene_g8507",0.0121979577519733
"6482","Pver_gene_g8508",0.0266919118751857
"6490","Pver_gene_g7256",0.00584579742096349
"6497","Pver_gene_g22803",0.0370882176072185
"6500","Pver_gene_g22804",0.00900787642742531
"6502","Pver_gene_g22809",0.00656975177389366
"6521","Pver_gene_g1156",2.56730774807514e-07
"6524","Pver_gene_g1153",0.0347312140606553
"6539","Pver_gene_g19469",0.00784967540830634
"6549","Pver_gene_g16495",0.00543265338690246
"6553","Pver_gene_g16497",0.000516394878233067
"6562","Pver_gene_g5678",0.0186344206630125
"6585","Pver_gene_g25873",0.00741324178925195
"6589","Pver_gene_g25877",0.025708581850845
"6602","Pver_gene_g13607",0.0151578584443673
"6619","Pver_gene_g18181",0.0463527458978866
"6627","Pver_gene_g18384",0.000235064941209402
"6638","Pver_gene_g12957",0.0218300879859134
"6641","Pver_gene_g14655",0.0349100110131946
"6655","Pver_gene_g4267",0.00710428667108614
"6657","Pver_gene_g4261",0.00692603287752378
"6659","Pver_gene_g4263",0.0231148888758967
"6679","Pver_gene_g12164",0.0371848901581547
"6712","Pver_gene_g26012",0.012105408982702
"6717","Pver_gene_g3380",0.0241820765316349
"6726","Pver_gene_g7863",0.0256389894180182
"6729","Pver_gene_g7860",0.00208255818357104
"6736","Pver_gene_g6400",0.00809891032092525
"6743","Pver_gene_g18140",0.0221931507435977
"6760","Pver_gene_g1830",0.0196268774907159
"6763","Pver_gene_g9448",0.0028144698432066
"6765","Pver_gene_g9445",0.0112224147677721
"6766","Pver_gene_g9444",0.0390676638880859
"6771","Pver_gene_g4714",0.0259554029766546
"6789","Pver_gene_g2717",0.0211244730869092
"6792","Pver_gene_g2713",0.0238566889468193
"6796","Pver_gene_g20565",1.02007806714905e-05
"6797","Pver_gene_g20567",0.011650272305859
"6802","Pver_gene_g18996",0.0258287754229736
"6818","Pver_gene_g21385",0.00988958922009071
"6823","Pver_gene_g17464",0.00458850205622728
"6833","Pver_gene_g10856",0.0454856989264036
"6840","Pver_gene_g10859",0.000273941725767723
"6841","Pver_gene_g10858",0.0149749695549631
"6845","Pver_gene_g16331",0.0372339612294253
"6849","Pver_gene_g16339",0.0289656001948711
"6853","Pver_gene_g10271",0.0234104837926296
"6871","Pver_gene_novel_gene_31_5de57afd",0.0350402116409734
"6876","Pver_gene_g13166",0.039739702565075
"6914","Pver_gene_novel_gene_680_5de57afd",0.0148765619448469
"6922","Pver_gene_g9058",0.0425947986295548
"6923","Pver_gene_g9059",0.00464846652503575
"6924","Pver_gene_g9051",0.00803701432695803
"6933","Pver_gene_g8906",0.000506557921840717
"6935","Pver_gene_g8900",0.00041040393881197
"6942","Pver_gene_g19763",0.00478199615972476
"6951","Pver_gene_g2998",0.0331661388129368
"6980","Pver_gene_g10801",0.00466971728633413
"7004","Pver_gene_g5347",0.00242589162891915
"7006","Pver_gene_g5342",0.038826747278921
"7013","Pver_gene_g4963",0.00385840749375427
"7026","Pver_gene_g20483",0.000950429299476064
"7033","Pver_gene_g26678",0.0225183087599442
"7035","Pver_gene_g16552",0.0479993923629524
"7043","Pver_gene_g20737",0.00561695364496106
"7044","Pver_gene_g20736",6.25949276973417e-06
"7067","Pver_gene_g21463",0.0127625552103481
"7087","Pver_gene_g12662",0.00412874077813067
"7093","Pver_gene_g12665",0.0040559159325684
"7100","Pver_gene_g395",0.00673608782498481
"7102","Pver_gene_g14790",0.0239139015905492
"7103","Pver_gene_g14791",0.00957201255171345
"7108","Pver_gene_g14796",0.0485305937798843
"7110","Pver_gene_g11313",0.000287618855055538
"7133","Pver_gene_g13228",0.00844051021818059
"7136","Pver_gene_g13222",0.010408510839152
"7138","Pver_gene_g13227",2.96733885469848e-05
"7143","Pver_gene_g15941",0.0303902140221474
"7147","Pver_gene_novel_gene_305_5de57afd",0.000186886615568299
"7154","Pver_gene_g25751",0.00342483627985386
"7158","Pver_gene_g25759",0.0327206129872499
"7198","Pver_gene_g981",0.00332773251227246
"7207","Pver_gene_novel_gene_607_5de57afd",0.00859737943328871
"7208","Pver_gene_g26474",0.00487345701211224
"7213","Pver_gene_g7182",0.0161910019905881
"7221","Pver_gene_g7941",0.0484557685598535
"7224","Pver_gene_g7946",0.0149877078278792
"7228","Pver_gene_g2325",0.0191900155338674
"7230","Pver_gene_g16147",0.0058191359879904
"7231","Pver_gene_g16146",0.042769042396685
"7238","Pver_gene_g16148",2.84011345011107e-05
"7241","Pver_gene_g24167",0.00291431047954482
"7263","Pver_gene_g19302",0.0341922927272502
"7268","Pver_gene_g18658",0.0116950264958373
"7273","Pver_gene_g10428",0.0274554830379967
"7288","Pver_gene_g13306",0.000967522154293976
"7305","Pver_gene_g19884",0.0349653953255773
"7343","Pver_gene_g11431",0.0365469773267207
"7345","Pver_gene_g11437",6.14713025390702e-05
"7351","Pver_gene_g214",0.0484531700773628
"7352","Pver_gene_g215",0.0107125271406708
"7358","Pver_gene_g10740",0.0254950032355495
"7362","Pver_gene_g10744",0.00799434748104165
"7381","Pver_gene_g3301",0.00197406226611126
"7389","Pver_gene_g7683",0.0198813686617463
"7390","Pver_gene_g7682",0.0208445447475383
"7396","Pver_gene_g8466",0.0114802040299901
"7403","Pver_gene_g8461",0.00305952783144081
"7419","Pver_gene_g8793",0.0482103432892205
"7420","Pver_gene_g8794",0.00557599250594151
"7465","Pver_gene_g17172",0.0140127012422642
"7468","Pver_gene_g9583",0.016545079671488
"7473","Pver_gene_g3846",0.0313337365367351
"7488","Pver_gene_g13613",0.0287289667193789
"7493","Pver_gene_g25936",0.0453711349525703
"7509","Pver_gene_g11636",0.0409187403259064
"7510","Pver_gene_g11637",0.00168962480576802
"7517","Pver_gene_g18758",0.0459937742386703
"7521","Pver_gene_g18755",0.011814954158988
"7537","Pver_gene_novel_gene_359_5de57afd",0.013085950595798
"7549","Pver_gene_g20888",0.00510122123308584
"7557","Pver_gene_g14466",0.0246213033939921
"7578","Pver_gene_g13119",0.0114025390003514
"7583","Pver_gene_g13110",0.020642285904082
"7595","Pver_gene_g14357",0.0179714196552805
"7605","Pver_gene_g17373",0.00114080754390163
"7607","Pver_gene_novel_gene_171_5de57afd",0.000694332317377804
"7621","Pver_gene_g24539",0.0382219039697887
"7640","Pver_gene_novel_gene_314_5de57afd",1.10319359652598e-07
"7656","Pver_gene_g1394",0.0378441683505397
"7662","Pver_gene_g9565",0.0243978033678857
"7667","Pver_gene_novel_gene_633_5de57afd",0.0386313976968817
"7713","Pver_gene_g21751",0.0161351876862771
"7719","Pver_gene_g12551",4.52671947392958e-06
"7721","Pver_gene_g12553",0.0251382101970749
"7743","Pver_gene_g16076",0.0050914442651833
"7746","Pver_gene_g13739",0.0125763304101976
"7754","Pver_gene_g11399",0.0343623728745591
"7755","Pver_gene_g11398",0.009865591815202
"7763","Pver_gene_g15674",0.0468992416719198
"7770","Pver_gene_g15678",0.0100941226040937
"7781","Pver_gene_g13095",0.0231198679655906
"7784","Pver_gene_g13090",0.0159818995264178
"7796","Pver_gene_novel_gene_300_5de57afd",0.0145369820974704
"7803","Pver_gene_g903",0.0169861352520975
"7804","Pver_gene_g900",0.0096829076610017
"7811","Pver_gene_g16092",0.0476291066495642
"7817","Pver_gene_g9150",1.68715687355263e-06
"7819","Pver_gene_g9152",0.007486047192461
"7839","Pver_gene_g9849",0.0444648297060563
"7848","Pver_gene_g6393",0.045158073106701
"7853","Pver_gene_g3762",0.0406199178628343
"7865","Pver_gene_g7441",0.0396774961027872
"7910","Pver_gene_g14836",0.00550875917489143
"7911","Pver_gene_g19807",0.0294300051165814
"7944","Pver_gene_g12298",0.0291522105825882
"7945","Pver_gene_g12296",0.0107330785316672
"7952","Pver_gene_g18860",0.00964712077078772
"7957","Pver_gene_g21541",0.0033285692795875
"7967","Pver_gene_g19020",0.0288594849343245
"7988","Pver_gene_g26326",0.0116786649689679
"7994","Pver_gene_g15820",0.0028415882906627
"7998","Pver_gene_g15828",0.0100172139154935
"8006","Pver_gene_g7607",0.0237290914135306
"8016","Pver_gene_g1520",0.0441313170589203
"8018","Pver_gene_g1522",0.0234348502330914
"8019","Pver_gene_g1523",3.8285570325626e-05
"8029","Pver_gene_g1297",0.00925342914115537
"8040","Pver_gene_g711",0.000255218527415505
"8056","Pver_gene_g5996",0.0232043267555619
"8071","Pver_gene_g11050",0.0492858985510273
"8073","Pver_gene_g2172",0.000526435390891038
"8087","Pver_gene_g16621",0.0111133324460444
"8090","Pver_gene_g16625",0.0297348101099053
"8092","Pver_gene_g21037",0.000394923351936966
"8094","Pver_gene_g6212",0.0385023970845009
"8103","Pver_gene_g19223",0.00708253202135142
"8104","Pver_gene_g19222",0.0218558005762687
"8107","Pver_gene_g10509",0.0014316770318965
"8109","Pver_gene_g10505",0.000481744869933344
"8115","Pver_gene_g10503",1.04296174908882e-15
"8125","Pver_gene_novel_gene_791_5de57afd",0.0462441506219945
"8127","Pver_gene_g20807",0.00640188628148174
"8138","Pver_gene_g17999",0.0198813563575698
"8141","Pver_gene_g6155",0.011010153348165
"8147","Pver_gene_g26070",0.0261575880656999
"8178","Pver_gene_g5766",0.0288157986950207
"8181","Pver_gene_g5397",4.74967975649113e-05
"8199","Pver_gene_g2234",1.92794720864038e-05
"8209","Pver_gene_g12465",0.0172912723329883
"8218","Pver_gene_g23230",0.0225536107774711
"8228","Pver_gene_g554",0.0198858008762178
"8248","Pver_gene_g14159",0.0025898869947835
"8259","Pver_gene_g15783",3.05967525756006e-07
"8282","Pver_gene_g22974",0.00133681982076244
"8312","Pver_gene_g16800",0.0480233040136733
"8314","Pver_gene_g16807",0.0152580733846002
"8318","Pver_gene_g6831",0.0207547721778905
"8322","Pver_gene_g6838",0.0136919922526312
"8323","Pver_gene_split_gene_g408-g18",0.00319338320533923
"8342","Pver_gene_g17033",0.00138246439175682
"8349","Pver_gene_g3929",0.00158297424991277
"8373","Pver_gene_g16783",0.0386499413081996
"8378","Pver_gene_g3073",0.0393453471122945
"8394","Pver_gene_g10336",0.0478494816219301
"8407","Pver_gene_g17818",0.0239145743696743
"8418","Pver_gene_g14540",0.0140326628523422
"8423","Pver_gene_g4311",0.0418647953704898
"8424","Pver_gene_g4312",0.0170829969306103
"8425","Pver_gene_g4314",0.0124742212342155
"8433","Pver_gene_g11882",0.0181040427537996
"8451","Pver_gene_g23256",5.46069242170671e-05
"8454","Pver_gene_g5049",2.02672484863038e-07
"8467","Pver_gene_g13904",0.042420637982363
"8475","Pver_gene_g12057",0.0417394688373903
"8508","Pver_gene_g328",0.0375962124405951
"8509","Pver_gene_g329",0.00832600017998233
"8515","Pver_gene_g24031",0.000300475249408193
"8535","Pver_gene_g6579",0.0061132969799729
"8543","Pver_gene_novel_gene_149_5de57afd",0.0121758418956304
"8561","Pver_gene_g22784",0.0246594849860716
"8562","Pver_gene_g22785",0.00138404816352783
"8565","Pver_gene_g22781",0.00555206557434438
"8583","Pver_gene_g1106",0.0285936146760432
"8585","Pver_gene_g1105",0.0413888198148189
"8611","Pver_gene_g4880",0.0159496571330689
"8633","Pver_gene_g5687",0.0370112888402085
"8644","Pver_gene_g12212",0.0460155771021403
"8645","Pver_gene_g12211",0.0129579689600903
"8648","Pver_gene_g12218",0.00593162747232431
"8649","Pver_gene_g19539",0.0200938229463567
"8657","Pver_gene_g17592",0.0136550215273145
"8659","Pver_gene_g17590",0.010539266491867
"8662","Pver_gene_g17594",0.0375091942825083
"8672","Pver_gene_g25849",0.0431583589991336
"8677","Pver_gene_g11743",0.024869807247945
"8691","Pver_gene_g15534",0.0308690739305407
"8717","Pver_gene_g12980",0.00550084988676015
"8727","Pver_gene_g7003_g7004",0.0197461226691204
"8737","Pver_gene_g12158",0.00654643950015793
"8741","Pver_gene_g821",0.0437060535643954
"8743","Pver_gene_g823",0.00403136827900063
"8756","Pver_gene_g792",0.0210015859206257
"8758","Pver_gene_g9212",8.06095487616971e-05
"8760","Pver_gene_g9210",0.0208370887125787
"8761","Pver_gene_g9211",2.44088778079048e-05
"8768","Pver_gene_g18883",0.0151950599945701
"8780","Pver_gene_g9961",0.0241436235472828
"8781","Pver_gene_g9962",0.0425210888374213
"8792","Pver_gene_g6292",0.00203551974487558
"8793","Pver_gene_g6291",0.0497402170045102
"8819","Pver_gene_g18170",0.00180562842969188
"8820","Pver_gene_g18171",0.00129040620910065
"8839","Pver_gene_g1804",0.0285781051106723
"8849","Pver_gene_g5271",0.00420766410676388
"8863","Pver_gene_g23041",0.0317616702668813
"8867","Pver_gene_g5494",0.0316723050467366
"8880","Pver_gene_g2723",0.0413280778292045
"8885","Pver_gene_g16468",0.0404678052394316
"8890","Pver_gene_split_gene_g14591-g557",0.00599905545780672
"8892","Pver_gene_g17304",0.0277487415347404
"8928","Pver_gene_g21373",0.00365868054223562
"8930","Pver_gene_g21374",0.00159927009305408
"8942","Pver_gene_g19702",4.24430546639043e-05
"8972","Pver_gene_g15703",0.00432320699480576
"8987","Pver_gene_g7725",5.23660879073152e-07
"9005","Pver_gene_g611",0.0362456351150598
"9006","Pver_gene_g616",0.00107067711731748
"9015","Pver_gene_g8374",0.000610661254793745
"9019","Pver_gene_g8956",4.92408302826154e-07
"9022","Pver_gene_g8955",0.000164644014381028
"9023","Pver_gene_g8952",0.033682517529592
"9024","Pver_gene_g8953",0.00618375214550042
"9041","Pver_gene_g16708",0.00959723306053904
"9044","Pver_gene_g16707",0.00289166886133337
"9051","Pver_gene_g18454",0.0205339315486587
"9055","Pver_gene_g21177",0.0202853412223638
"9059","Pver_gene_g2969",0.000280076800863592
"9083","Pver_gene_g1618",0.011657854151867
"9084","Pver_gene_g1619",0.0312468712541527
"9103","Pver_gene_g4393",0.02330536766878
"9119","Pver_gene_g4937",0.0342202320432735
"9148","Pver_gene_g12580",0.0452560532359703
"9166","Pver_gene_g12634",0.000323326196627602
"9188","Pver_gene_g10983",0.00842986520936444
"9196","Pver_gene_g14292",0.0320840293881527
"9200","Pver_gene_g10679",1.43963269265947e-07
"9206","Pver_gene_g10672",0.0423319491822678
"9212","Pver_gene_g14742",0.040192152954953
"9214","Pver_gene_g14740",0.0392832342949027
"9223","Pver_gene_g13213",0.00714635697067119
"9251","Pver_gene_g6350",0.0103982950414734
"9253","Pver_gene_g8550",0.000749667489003732
"9255","Pver_gene_g8555",0.0012174083817196
"9264","Pver_gene_g25700",8.27860502074319e-06
"9265","Pver_gene_g7117",0.000162612696007075
"9281","Pver_gene_g1453",0.028440252166286
"9282","Pver_gene_g1458",0.000871533462964264
"9283","Pver_gene_g1459",0.0284894998845172
"9291","Pver_gene_g9606",0.0337072059982262
"9294","Pver_gene_g22167",0.00206883102767913
"9308","Pver_gene_g26424",0.0321574116092153
"9321","Pver_gene_g7938",0.000427113347196801
"9332","Pver_gene_g2373",0.00400717765480952
"9342","Pver_gene_g7910",4.51192100269312e-05
"9353","Pver_gene_g24133",0.022454157841777
"9355","Pver_gene_g9300",8.53153600691771e-07
"9359","Pver_gene_g6329",0.0102081827478653
"9385","Pver_gene_g13182",0.0318250929231213
"9386","Pver_gene_g7701",0.0492156180393609
"9391","Pver_gene_g20935",0.035124568293388
"9402","Pver_gene_novel_gene_85_5de57afd",0.0141718554472202
"9411","Pver_gene_g13353",0.0318584526638562
"9412","Pver_gene_g13352",0.000770501438622766
"9424","Pver_gene_g14886",0.0134391714567178
"9435","Pver_gene_g5165",9.18639527469067e-05
"9437","Pver_gene_g5167",0.0247200110383339
"9439","Pver_gene_g5162",0.0488188080096574
"9447","Pver_gene_g13824",0.0235885588584102
"9450","Pver_gene_g2016",0.0438771224086295
"9466","Pver_gene_g15374",0.000690193223357172
"9468","Pver_gene_g15376",0.0161493539072579
"9481","Pver_gene_g171",0.033820168054685
"9483","Pver_gene_g177",0.0455136955503928
"9484","Pver_gene_g176",0.0245313252363707
"9489","Pver_gene_g7830",0.0333573089786011
"9506","Pver_gene_g8452",9.88207868436499e-05
"9509","Pver_gene_g8459",0.00877234424949002
"9522","Pver_gene_g25578",0.0153825858834337
"9523","Pver_gene_g25577",0.0093194552691843
"9525","Pver_gene_g1223",0.0492039593951725
"9530","Pver_gene_g1226",0.045969310371543
"9534","Pver_gene_g1228",0.00553122411220884
"9536","Pver_gene_g9411",0.0145159813850354
"9542","Pver_gene_g9418",0.0164988268525561
"9553","Pver_gene_g4768",0.0478336798096992
"9569","Pver_gene_g5410",2.2370317446197e-06
"9581","Pver_gene_g17149",0.00523662175207882
"9585","Pver_gene_g12310",0.00281588057402259
"9587","Pver_gene_g17145",0.025163864001225
"9606","Pver_gene_g25965",0.0160907832016218
"9625","Pver_gene_g18783",0.0109224939063622
"9631","Pver_gene_g19782",0.0271287774689436
"9632","Pver_gene_g16367",0.00546344433715862
"9643","Pver_gene_g18435",0.0392605271335033
"9645","Pver_gene_g18436",0.0435611192176886
"9652","Pver_gene_g10205",0.00547803946929812
"9655","Pver_gene_g17966",0.0033818377648655
"9669","Pver_gene_g4408",0.000631841624850962
"9674","Pver_gene_g4407",0.0148803716006116
"9709","Pver_gene_g6778",0.0314823710874972
"9726","Pver_gene_g18234",0.0381526170567051
"9738","Pver_gene_g8642",2.65281125666721e-07
"9740","Pver_gene_g8640",0.00875910879814711
"9773","Pver_gene_g5338",0.0425648526858813
"9779","Pver_gene_g26331",0.00121759740050665
"9791","Pver_gene_g20476",0.0446990784709487
"9807","Pver_gene_novel_gene_446_5de57afd",0.0446567155936067
"9812","Pver_gene_g21784",0.0397168311316184
"9816","Pver_gene_g20781",0.000430329138538188
"9822","Pver_gene_g3991",0.0132553094806755
"9840","Pver_gene_g10900",0.0139460027642833
"9861","Pver_gene_g18579",0.00684181762652125
"9862","Pver_gene_g11362",0.0315503802691549
"9863","Pver_gene_g11363",0.00136189593036531
"9890","Pver_gene_g15997",3.09548798023308e-07
"9899","Pver_gene_g5552",0.0221251477062797
"9900","Pver_gene_novel_gene_160_5de57afd",0.0271914266692983
"9905","Pver_gene_g22252",0.0494213604375407
"9908","Pver_gene_novel_gene_678_5de57afd",0.0140067300847552
"9913","Pver_gene_g5860",0.0316679646401314
"9914","Pver_gene_g5863",0.00445428729762026
"9922","Pver_gene_g17790",0.0427310368209835
"9927","Pver_gene_g9107",0.0454428311916278
"9928","Pver_gene_g9105",0.0294061155702331
"9941","Pver_gene_g2849",4.90779360759259e-06
"9942","Pver_gene_g9818",0.0435594448368126
"9960","Pver_gene_g19354",0.0269618709317645
"10017","Pver_gene_g849",0.000749778307533416
"10032","Pver_gene_g26105",0.0395112247632277
"10034","Pver_gene_g26100",0.0062619422435336
"10037","Pver_gene_novel_gene_185_5de57afd",0.0244679351018543
"10045","Pver_gene_novel_gene_56_5de57afd",0.0133664585204067
"10056","Pver_gene_g15042",0.0485850816867414
"10061","Pver_gene_g15044",0.0295011678492188
"10062","Pver_gene_g18839",0.00795904763034849
"10064","Pver_gene_g18833",0.0326452997058212
"10076","Pver_gene_g11975",0.0233606331655712
"10077","Pver_gene_g21579",0.00885990604886391
"10078","Pver_gene_g12778",0.0236232413758179
"10114","Pver_gene_g10731",0.0162571526936031
"10132","Pver_gene_g15813",0.00911973515819479
"10133","Pver_gene_g24331",0.0345625271623631
"10140","Pver_gene_g6120",0.00258764389228986
"10147","Pver_gene_g7654",0.00607294899639918
"10157","Pver_gene_g1553",0.0144708195546124
"10163","Pver_gene_g9766",0.00083946726365007
"10172","Pver_gene_g23142",0.00581781914461277
"10175","Pver_gene_g7384",0.0401280718762517
"10179","Pver_gene_g7381",0.0204437967250915
"10180","Pver_gene_g23145",0.0350405913607119
"10201","Pver_gene_g8177",0.0337533631204278
"10210","Pver_gene_g12554",5.11518206638783e-11
"10222","Pver_gene_g16671",0.00408172511986139
"10230","Pver_gene_g24074",0.000371133884671409
"10246","Pver_gene_g18702",0.000988745185280976
"10247","Pver_gene_g18701",0.0220777057229946
"10249","Pver_gene_g18708",0.000262199980738009
"10252","Pver_gene_g10536",0.0268985504871273
"10259","Pver_gene_g10282",0.000903181103108543
"10260","Pver_gene_g10283",0.00252349554661297
"10261","Pver_gene_g10280",0.0154600830094761
"10263","Pver_gene_g10286",0.0235577804802271
"10265","Pver_gene_g10284",0.000716950581756425
"10267","Pver_gene_g4486",0.0150922294426423
"10280","Pver_gene_g13161",0.0177325924517309
"10298","Pver_gene_g23548",0.0235364231587918
"10309","Pver_gene_g5759",0.00110917735063746
"10329","Pver_gene_g15235",0.0379933392616634
"10343","Pver_gene_g18546",0.00040501572405795
"10374","Pver_gene_novel_gene_810_5de57afd",0.0445287238428276
"10379","Pver_gene_g22941",0.00926952077553102
"10425","Pver_gene_g16581",2.25655371805222e-05
"10426","Pver_gene_g16580",0.0136654737754298
"10444","Pver_gene_g5510",0.00137862341411176
"10449","Pver_gene_g3913",0.026239513149224
"10463","Pver_gene_g895",0.00437001994091804
"10465","Pver_gene_g6935",0.000362829602551661
"10474","Pver_gene_g11057",2.75786085665051e-05
"10510","Pver_gene_g14767",4.62313029031769e-07
"10518","Pver_gene_g4369",0.00129713113344414
"10522","Pver_gene_g4363",0.00566831746868956
"10527","Pver_gene_g4366",0.00719441428214629
"10530","Pver_gene_g11870",0.036476293040419
"10535","Pver_gene_g11875",0.00199237816121931
"10538","Pver_gene_g17243",0.025925272237451
"10541","Pver_gene_g12064",0.0217073096990355
"10545","Pver_gene_g12062",0.00796457322829504
"10548","Pver_gene_novel_gene_94_5de57afd",0.0106357607623484
"10554","Pver_gene_g957",0.0125035980471302
"10560","Pver_gene_g375",0.0325726949624817
"10571","Pver_gene_g8851",0.0397058744689392
"10574","Pver_gene_g8856",0.0197871124705781
"10575","Pver_gene_g8855",0.00658224945085754
"10579","Pver_gene_g3246",0.0176595139292408
"10609","Pver_gene_g18127",0.0187498216106386
"10613","Pver_gene_g15683",0.0130397235139959
"10625","Pver_gene_g8077",0.0491532719856884
"10635","Pver_gene_g1790",0.0277481159274586
"10637","Pver_gene_g1796",0.0339462434378568
"10652","Pver_gene_g1135",0.0480615394234605
"10653","Pver_gene_g1134",0.00607341616075992
"10677","Pver_gene_g26180",0.00428729635663859
"10678","Pver_gene_g26181",0.0160819034772505
"10699","Pver_gene_g11794",0.000318122809447817
"10700","Pver_gene_g14318",0.027570163570587
"10701","Pver_gene_g11792",0.00107065325429302
"10734","Pver_gene_g18327",0.000740720190495561
"10743","Pver_gene_g15546",0.0390127153386177
"10746","Pver_gene_g15542",0.0201624043282718
"10748","Pver_gene_g15540",0.04909757812704
