gene_id,C17_R1_001.fastq.gz.sam.sorted.bam.gtf
Pver_gene_g23360,0
Pver_gene_g23367,0
Pver_gene_g23366,0
Pver_gene_g23365,24
Pver_gene_g23364,974
Pver_gene_g23369,843
Pver_gene_g23368,0
Pver_gene_g5179,1792
Pver_gene_g5178,6507
Pver_gene_g5177,7513
Pver_gene_g5176,127
Pver_gene_g5175,6149
Pver_gene_g5174,969
Pver_gene_g5173,870
Pver_gene_g5172,427
Pver_gene_g5171,162
Pver_gene_g5170,0
Pver_gene_g26261,0
Pver_gene_g13830,11790
Pver_gene_g13831,267
Pver_gene_g13832,191
Pver_gene_g13833,46
Pver_gene_g13834,647
Pver_gene_g13835,0
Pver_gene_g13836,0
Pver_gene_g13837,4
Pver_gene_g13838,0
Pver_gene_g13839,0
Pver_gene_g12125,5711
Pver_gene_g12124,0
Pver_gene_g12127,1437
Pver_gene_g12126,1583
Pver_gene_g12121,63
Pver_gene_g12120,752
Pver_gene_g12123,72
Pver_gene_g12122,0
Pver_gene_g12129,2515
Pver_gene_g12128,1203
Pver_gene_novel_gene_610_5de57afd,257
Pver_novel_model_334_5de57afd,0
Pver_novel_model_401_5de57afd,0
Pver_gene_novel_gene_212_5de57afd,23
Pver_gene_g11476,1009
Pver_gene_g11477,1053
Pver_gene_g11474,58
Pver_gene_g11475,0
Pver_gene_g11472,3035
Pver_gene_g11473,18427
Pver_gene_g11470,4080
Pver_gene_g11471,0
Pver_gene_g11478,3616
Pver_gene_g11479,1535
Pver_gene_g15366,66
Pver_gene_g15367,0
Pver_gene_g15364,0
Pver_gene_g15365,0
Pver_gene_g15362,22
Pver_gene_g15363,77
Pver_gene_g15360,60
Pver_gene_g15361,13
Pver_gene_g15368,0
Pver_gene_g15369,33
Pver_gene_g21762,0
Pver_gene_g10371,34
STRG.15074,49
Pver_gene_g21768,0
Pver_gene_g168,1415
Pver_gene_g169,1075
Pver_gene_g165,1462
Pver_gene_g166,629
Pver_gene_g167,2007
Pver_gene_g160,5851
Pver_gene_g161,1000
Pver_gene_g163,17
Pver_gene_novel_gene_611_5de57afd,3753
Pver_gene_novel_gene_33_5de57afd,1
Pver_gene_g12566,3346
Pver_gene_g21952,4
Pver_gene_g6190,2470
Pver_gene_g6191,980
Pver_gene_g6192,65
Pver_gene_g6193,575
Pver_gene_g6194,265
Pver_gene_g6195,4154
Pver_gene_g6196,129
Pver_gene_g6197,171
Pver_gene_g6198,1553
Pver_gene_g6199,770
Pver_gene_g7829,67
Pver_gene_g7828,288
Pver_gene_g7823,3018
Pver_gene_g7822,2447
Pver_gene_g7821,259
Pver_gene_g7820,1734
Pver_gene_g7827,110
Pver_gene_g7826,2066
Pver_gene_g7825,2455
Pver_gene_g7824,336
Pver_gene_g3348,585
Pver_gene_g3349,257
Pver_gene_g3346,952
Pver_gene_g3347,276
Pver_gene_g3344,563
Pver_gene_g3345,2891
Pver_gene_g3342,0
Pver_gene_g3343,705
Pver_gene_g3340,1414
Pver_gene_g3341,10206
Pver_gene_g22155,322
Pver_gene_g6448,1125
Pver_gene_g6449,597
Pver_gene_g6442,2246
Pver_gene_g6443,728
Pver_gene_g6440,18
Pver_gene_g6441,971
Pver_gene_g6446,420
Pver_gene_g6447,765
Pver_gene_g6444,49
Pver_gene_g6445,214
Pver_gene_novel_gene_350_5de57afd,212
Pver_gene_g7318,159
Pver_gene_g7311,0
Pver_gene_g7310,0
Pver_gene_g7313,0
Pver_gene_g7312,0
Pver_gene_g7315,0
Pver_gene_g7314,0
Pver_gene_g7317,49
Pver_gene_g7316,0
Pver_gene_g1872,97222
Pver_gene_g1873,2616
Pver_gene_g1870,201
Pver_gene_g1871,135
Pver_gene_g1876,4210
Pver_gene_g1877,558
Pver_gene_g1874,2398
Pver_gene_g1875,602
Pver_gene_g1878,1169
Pver_gene_g1879,1064
Pver_gene_novel_gene_490_5de57afd,279
Pver_gene_g25509,0
Pver_gene_g25508,0
Pver_gene_g25501,0
Pver_gene_g25500,0
Pver_gene_g25503,0
Pver_gene_g25502,0
Pver_gene_g25505,0
Pver_gene_g25504,0
Pver_gene_g25507,0
Pver_gene_g25506,0
STRG.7053,1
Pver_gene_g1256,6898
Pver_gene_g1257,116
Pver_gene_g1254,563
Pver_gene_g1255,566
STRG.10948,1
Pver_gene_g1253,16
Pver_gene_g1250,863
Pver_gene_g1251,697
Pver_gene_g1258,63
Pver_gene_g1259,6363
Pver_gene_g9403,5
Pver_gene_g9402,0
Pver_gene_g9401,0
Pver_gene_g9400,0
Pver_gene_g9407,0
Pver_gene_g9406,0
Pver_gene_g9405,0
Pver_gene_g9404,0
Pver_gene_g9409,85
Pver_gene_g9408,0
STRG.20241,6
Pver_gene_g4949,36
Pver_gene_g9702,1481
Pver_gene_g16573,15
Pver_gene_g4758,2139
Pver_gene_g4759,470
Pver_gene_g4750,940
Pver_gene_g4751,5757
Pver_gene_g4752,0
Pver_gene_g4753,0
Pver_gene_g4754,721
Pver_gene_g4755,4859
Pver_gene_g4756,834
Pver_gene_g4757,331
Pver_gene_g26089,0
Pver_gene_g16578,0
Pver_gene_g26085,5228
Pver_gene_g26084,6271
Pver_gene_g26087,0
Pver_gene_g26086,196
Pver_gene_g26081,21794
Pver_gene_g26080,67
Pver_gene_g26083,4722
Pver_gene_g26082,1396
Pver_gene_g22794,4
Pver_gene_g16491,1898
Pver_gene_g16490,887
Pver_gene_g16493,894
Pver_gene_g16492,149
Pver_gene_g2756,459
Pver_gene_g16494,1535
Pver_gene_g2754,1294
Pver_gene_g16496,2360
Pver_gene_g16499,918
Pver_gene_g16498,8478
Pver_gene_g2758,806
Pver_gene_g2759,24
Pver_gene_g23619,0
Pver_gene_g23618,0
Pver_gene_g23613,0
Pver_gene_g23612,241
Pver_gene_g23611,81
Pver_gene_g23610,0
Pver_gene_g23617,0
Pver_gene_g23616,0
Pver_gene_g23615,0
Pver_gene_g23614,0
STRG.6015,0
STRG.6011,62
Pver_gene_g5407,957
Pver_gene_g16024,1180
Pver_gene_g5405,104
Pver_gene_g5404,0
Pver_gene_g23411,47
Pver_gene_g5402,0
Pver_gene_g5401,361
Pver_gene_g11037,279
Pver_gene_g16026,2906
Pver_gene_g5409,0
Pver_gene_g5408,1248
Pver_gene_g11035,961
Pver_gene_g16020,28
Pver_gene_g11033,49
Pver_gene_g16022,370
Pver_gene_g11031,0
Pver_gene_g3801,6148
Pver_gene_g3800,168
Pver_gene_g3803,1154
Pver_gene_g3802,125
Pver_gene_g3805,193
Pver_gene_g3804,1237
Pver_gene_g3807,2697
Pver_gene_g3806,190
Pver_gene_g3809,2021
Pver_gene_g3808,344
Pver_gene_g12327,32
Pver_gene_g12326,1294
Pver_gene_g12325,56
Pver_gene_g12324,302
Pver_gene_g12323,189
Pver_gene_g12322,248
Pver_gene_g12321,1545
Pver_gene_g12320,386
Pver_gene_g12329,156
Pver_gene_g12328,2899
STRG.1548,3
Pver_gene_g19449,1549
Pver_gene_g19448,436
Pver_gene_g19443,0
Pver_gene_g19442,0
Pver_gene_g19441,12
Pver_gene_g19440,45
Pver_gene_g19447,15
Pver_gene_g19446,8
Pver_gene_g19445,0
Pver_gene_g19444,1787
Pver_gene_g21611,26
Pver_gene_g21610,410
Pver_gene_g21613,0
Pver_gene_g21612,0
Pver_gene_g21615,2
Pver_gene_g21614,1
Pver_gene_g21617,20
Pver_gene_g21616,9
Pver_gene_g21619,1
Pver_gene_g21618,0
Pver_gene_g12499,0
Pver_gene_g12498,0
Pver_gene_g12495,1297
Pver_gene_g12494,41
Pver_gene_g12497,111
Pver_gene_g12496,39
Pver_gene_g12491,440
Pver_gene_g12490,1701
Pver_gene_g12493,0
Pver_gene_g12492,682
Pver_gene_g25970,5091
Pver_gene_g25971,167
Pver_gene_g25972,0
Pver_gene_g25973,0
Pver_gene_g25974,0
Pver_gene_g25975,0
Pver_gene_g25976,2229
Pver_gene_g25977,942
Pver_gene_g25978,1601
Pver_gene_g25979,484
Pver_gene_g11678,369
Pver_gene_g11679,2302
Pver_gene_g11670,361
Pver_gene_g11671,182
Pver_gene_g11672,997
Pver_gene_g11673,914
Pver_gene_g11674,675
Pver_gene_g11675,5599
Pver_gene_g11676,158
Pver_gene_g11677,188
Pver_gene_g18798,0
Pver_gene_g18799,150
Pver_gene_g18794,5
Pver_gene_g18795,52
Pver_gene_g18796,0
Pver_gene_g18797,2689
Pver_gene_g18790,31
Pver_gene_g18791,343
Pver_gene_g18792,0
Pver_gene_g18793,235
Pver_gene_g18512,41
Pver_gene_g16378,1346
Pver_gene_g16379,3
Pver_gene_g18513,0
Pver_gene_g16374,0
Pver_gene_g16375,0
Pver_gene_g16376,0
Pver_gene_g16377,103
Pver_gene_g16370,0
Pver_gene_g16371,0
Pver_gene_g16372,0
Pver_gene_g16373,78
Pver_gene_g13767,14
Pver_gene_g18516,145
Pver_gene_g13761,1083
Pver_gene_g18514,3430
Pver_novel_model_195_5de57afd,0
Pver_gene_g18515,0
Pver_gene_g18422,0
Pver_gene_g18423,0
Pver_gene_g18420,0
Pver_gene_g18421,0
Pver_gene_g18426,0
Pver_gene_g18427,21
Pver_gene_g10239,213
Pver_gene_g10238,986
Pver_gene_g10237,1314
Pver_gene_g10236,2015
Pver_gene_g10235,384
Pver_gene_g18429,19
Pver_gene_g10233,321
Pver_gene_g10232,2824
Pver_gene_g10231,3370
Pver_gene_g10230,265
Pver_gene_g23756,0
Pver_gene_novel_gene_247_5de57afd,11
Pver_gene_g15779,0
Pver_gene_g15778,1092
Pver_gene_g15775,0
Pver_gene_g15774,146
Pver_gene_g23757,148
Pver_gene_g15776,84
Pver_gene_g15770,130
Pver_gene_g15772,557
Pver_gene_g17953,62
Pver_gene_g17952,94
Pver_gene_g17951,0
Pver_gene_g17950,189
Pver_gene_g17957,262
Pver_gene_g17956,229
Pver_gene_g17955,0
Pver_gene_g17954,108
Pver_gene_g17959,14
Pver_gene_g17958,0
Pver_gene_novel_gene_261_5de57afd,15
Pver_gene_g14428,480
Pver_gene_g14429,2268
Pver_gene_g14426,0
Pver_gene_g14427,0
Pver_gene_g14424,896
Pver_gene_g14425,21
Pver_gene_g14422,4052
Pver_gene_g14423,8758
Pver_gene_g14420,1209
Pver_gene_g14421,2155
Pver_gene_g4419,945
Pver_gene_g4418,406
Pver_gene_g4417,828
Pver_gene_g4416,4176
Pver_gene_g4415,1251
Pver_gene_g4414,147
Pver_gene_g4413,0
Pver_gene_g4412,27
Pver_gene_g4411,714
Pver_gene_g4410,851
Pver_gene_g15640,3240
Pver_novel_model_371_5de57afd,0
Pver_gene_g5669,0
STRG.9049,15
Pver_gene_novel_gene_596_5de57afd,42
STRG.9047,1
Pver_gene_novel_gene_73_5de57afd,435
STRG.8713,467
Pver_gene_g1708,1346
Pver_gene_g1709,9
Pver_gene_g19656,94
Pver_gene_g14229,2103
STRG.6651,1
STRG.6652,1
Pver_gene_g401,18
Pver_gene_g700,160
Pver_gene_g400,0
Pver_gene_g8157,3303
Pver_gene_g407,1553
Pver_gene_g702,618
Pver_gene_g406,23
Pver_gene_g405,10
Pver_gene_g704,11
Pver_gene_g404,17
Pver_gene_g706,63
Pver_gene_g8151,6855
Pver_gene_g409,628
Pver_gene_g5006,335
Pver_gene_novel_gene_13_5de57afd,20
Pver_gene_g19658,388
Pver_gene_g14227,236
Pver_gene_novel_gene_781_5de57afd,632
Pver_gene_novel_gene_812_5de57afd,0
Pver_gene_g6769,3007
Pver_gene_g6768,104
Pver_gene_g6767,1208
Pver_gene_g6766,624
Pver_gene_g6765,6
Pver_gene_g6764,4194
Pver_gene_g6763,2428
Pver_gene_g6762,809
Pver_gene_g6761,902
Pver_gene_g6760,4190
STRG.13778,15
Pver_gene_g3687,9
Pver_gene_g3686,100
Pver_gene_g3685,1282
Pver_gene_g3684,169
Pver_gene_g3683,2566
Pver_gene_g3682,10979
Pver_gene_g3681,2395
Pver_gene_g3680,1387
Pver_gene_g3689,618
Pver_gene_g3688,1045
Pver_gene_g18224,27
Pver_gene_g18225,0
Pver_gene_g18226,117
Pver_gene_g18227,303
Pver_gene_g18220,0
Pver_gene_g18221,7
Pver_gene_g18222,606
Pver_gene_g18223,26
Pver_gene_g18228,2674
Pver_gene_g18229,1275
Pver_gene_g24573,0
Pver_gene_g24572,0
Pver_gene_g24571,0
Pver_gene_g24570,3
Pver_gene_g24577,0
Pver_gene_g24576,0
Pver_gene_g24575,0
Pver_gene_g24574,0
Pver_gene_g24579,0
Pver_gene_g24578,0
Pver_gene_g8659,393
Pver_gene_g8658,128
Pver_gene_g8651,0
Pver_gene_g8650,1497
Pver_gene_g8653,20
Pver_gene_g8652,33
Pver_gene_g8655,1455
Pver_gene_g8654,131
Pver_gene_g8657,2885
Pver_gene_g8656,907
Pver_gene_g1937,1815
Pver_gene_g1936,2495
Pver_gene_g1935,391
Pver_gene_g1934,16
Pver_gene_g1933,1140
Pver_gene_g1932,428
Pver_gene_g1931,45
Pver_gene_novel_gene_571_5de57afd,125
Pver_gene_g1939,3111
Pver_gene_g1938,9530
Pver_gene_g1681,224
Pver_gene_g1680,234
Pver_gene_g1683,136
Pver_gene_g1682,766
Pver_gene_g1685,15
Pver_gene_g1684,0
Pver_gene_g1687,12
Pver_gene_g1686,18
Pver_gene_g1689,107
Pver_gene_g1688,1665
Pver_gene_g12091,2783
Pver_gene_g12090,5282
Pver_gene_g12093,174
Pver_gene_g5308,5
Pver_gene_g5309,0
Pver_gene_g12092,1055
Pver_gene_g5300,55
Pver_gene_g20744,0
Pver_gene_g5302,538
Pver_gene_g5303,771
Pver_gene_g5304,625
Pver_gene_g5305,958
Pver_gene_g5306,32
Pver_gene_g5307,214
Pver_gene_g12097,2865
Pver_gene_g20747,0
Pver_gene_g12099,418
Pver_gene_g12098,119
Pver_gene_g22694,2
Pver_gene_g9792,1041
Pver_gene_g22696,0
Pver_gene_g9790,960
Pver_gene_g9797,1480
Pver_gene_g9796,2892
Pver_gene_g26328,12533
Pver_gene_g26329,615
Pver_gene_g23138,0
Pver_gene_g23139,55
Pver_gene_g9795,957
Pver_gene_g23132,164
Pver_gene_g26321,1076
Pver_gene_g26322,789
Pver_gene_g23131,108
Pver_gene_g26324,894
Pver_gene_g26325,694
Pver_gene_g23134,15
Pver_gene_g26327,131
Pver_gene_g20449,41
Pver_gene_g20448,10
Pver_gene_g20443,32
Pver_gene_g20442,42
Pver_gene_g20441,6
Pver_gene_g20440,192
Pver_gene_g20447,0
Pver_gene_g20446,0
Pver_gene_g20445,0
Pver_gene_novel_gene_140_5de57afd,1
Pver_gene_g2657,437
Pver_gene_g2656,145
Pver_gene_g2655,2195
Pver_gene_g2654,843
Pver_gene_g2653,1871
Pver_gene_g2652,1
Pver_gene_g2651,0
Pver_gene_g2650,284
Pver_gene_g2659,735
Pver_gene_g2658,619
Pver_gene_g16518,25
Pver_gene_g16519,12
Pver_gene_g16514,13
Pver_gene_g16515,24
Pver_gene_g16516,0
Pver_gene_g16517,8
Pver_gene_g16510,0
Pver_gene_g16511,0
Pver_gene_g16512,0
Pver_gene_g16513,0
Pver_gene_g23796,0
Pver_gene_g23797,0
Pver_gene_g23794,0
Pver_gene_g23795,0
Pver_gene_g23792,0
Pver_gene_g23793,0
Pver_gene_g23790,0
Pver_gene_g23791,0
Pver_gene_g23798,0
Pver_gene_g23799,0
Pver_gene_g21798,0
Pver_gene_g21799,5
Pver_gene_g21794,11
Pver_gene_g21795,0
Pver_gene_g21796,15
Pver_gene_g21797,0
Pver_gene_g21790,189
Pver_gene_g21791,30
Pver_gene_g21792,0
Pver_gene_g21793,293
Pver_gene_g15159,0
Pver_gene_g15158,0
Pver_gene_g15155,3009
Pver_gene_g15154,708
Pver_gene_g15157,414
Pver_gene_g15156,38
Pver_gene_g15151,85
Pver_gene_g15150,1595
Pver_gene_g15153,225
Pver_gene_g15152,680
Pver_gene_g23868,0
Pver_gene_g23869,0
Pver_gene_g23864,0
Pver_gene_g23865,0
Pver_gene_g23866,0
Pver_gene_g23867,1249
Pver_gene_g23860,143
Pver_gene_g23861,65
Pver_gene_g23862,0
Pver_gene_g23863,0
Pver_gene_g21422,212
Pver_gene_g21423,0
Pver_gene_g21420,0
Pver_gene_g21421,0
Pver_gene_g21426,0
Pver_gene_g21427,22
Pver_gene_g21424,182
Pver_gene_g21425,17
Pver_gene_g21428,2
Pver_gene_g21429,0
Pver_gene_g12518,1886
Pver_gene_g17747,0
Pver_gene_g17744,9283
Pver_gene_g17745,20
Pver_gene_g17742,2098
Pver_gene_g17743,30
Pver_gene_g17740,31
Pver_gene_g17741,1787
Pver_gene_g12510,11
Pver_gene_g12511,121
Pver_gene_g12512,919
Pver_gene_g12513,663
Pver_gene_g12514,9
Pver_gene_g12515,106
Pver_gene_g12516,1258
Pver_gene_g17749,9
Pver_gene_g1234,1324
Pver_gene_g1235,18
Pver_gene_g19638,37
Pver_gene_g19639,1356
Pver_gene_g14208,5
Pver_gene_g14209,6278
Pver_gene_g19634,3
Pver_gene_g14207,93
Pver_gene_g14204,530
Pver_gene_g19637,62
Pver_gene_g14202,318
Pver_gene_g14203,1159
Pver_gene_g14200,428
Pver_gene_g14201,203
Pver_gene_g9425,3603
Pver_gene_g1239,1079
Pver_gene_g6437,70
Pver_gene_g10918,0
Pver_gene_g10919,0
Pver_gene_g10916,2522
Pver_gene_g10917,0
Pver_gene_g10914,617
Pver_gene_g10915,2699
Pver_gene_g10912,0
Pver_gene_g10913,1058
Pver_gene_g10910,78
Pver_gene_g10911,2787
Pver_gene_g3406,2
Pver_gene_g3401,3248
Pver_gene_g3400,6594
Pver_gene_g3403,5935
Pver_gene_g11359,146
Pver_gene_g11358,3
Pver_gene_g11357,0
Pver_gene_g11356,0
Pver_gene_g11355,0
Pver_gene_novel_gene_809_5de57afd,94
Pver_gene_g11353,0
Pver_gene_g11352,0
Pver_gene_g11351,0
Pver_gene_novel_gene_175_5de57afd,84
Pver_gene_novel_gene_782_5de57afd,32
Pver_gene_g13265,278
Pver_gene_g13264,1143
Pver_gene_g13267,331
Pver_gene_g13266,118
Pver_gene_g13261,1092
Pver_gene_g13260,19
Pver_gene_g13263,273
Pver_gene_g13262,216
Pver_gene_g13269,46
Pver_gene_g13268,4
Pver_gene_g10000,1502
Pver_gene_g10001,421
Pver_gene_g10002,2431
Pver_gene_g10003,9
Pver_gene_g10004,14
Pver_gene_g10005,40
Pver_gene_g10006,793
Pver_gene_g10007,6681
Pver_gene_g10008,965
Pver_gene_g10009,757
Pver_gene_split_gene_g12735-g493,5344
Pver_gene_g15638,1168
Pver_gene_g15639,3290
Pver_gene_g15630,228
Pver_gene_g15631,3695
Pver_gene_g15632,203
Pver_gene_g15633,0
Pver_gene_g15634,203
Pver_gene_g15635,16
Pver_gene_g15636,389
Pver_gene_g15637,759
Pver_gene_g15988,242
Pver_gene_g15989,85
Pver_gene_g15986,110
Pver_gene_g15987,2184
Pver_gene_g15984,359
Pver_gene_g15985,0
Pver_gene_g15982,2016
Pver_gene_g15983,174
Pver_gene_g15980,2666
Pver_gene_g15981,53
Pver_gene_g14589,354
Pver_gene_g14588,0
Pver_gene_g14581,0
Pver_gene_g14580,0
Pver_gene_g14583,18
Pver_gene_g14582,0
Pver_gene_g14585,3571
Pver_gene_g14584,39
Pver_gene_g14587,1965
Pver_gene_g14586,185
Pver_gene_g14951_g14953,108
STRG.4848,3
Pver_gene_novel_gene_95_5de57afd,60
Pver_gene_novel_gene_728_5de57afd,1
STRG.2604,164
Pver_gene_g7162,352
Pver_gene_g7163,16
Pver_gene_g7160,0
Pver_gene_g7161,0
Pver_gene_g7166,91
Pver_gene_g7167,1008
Pver_gene_g7164,3339
Pver_gene_g7165,28047
Pver_gene_g7168,1540
Pver_gene_g7169,153
Pver_novel_model_438_5de57afd,0
STRG.9361,39
Pver_novel_model_823_5de57afd,0
Pver_gene_g22221,0
Pver_gene_g22220,37
Pver_gene_g22223,201
Pver_gene_g22222,0
Pver_gene_g22225,0
Pver_gene_g22224,3
Pver_gene_g22227,0
Pver_gene_g22226,0
Pver_gene_g22229,0
Pver_gene_g22228,0
Pver_gene_g8242,3264
Pver_gene_g8243,1562
Pver_gene_g8240,135
Pver_gene_g8241,312
Pver_gene_g8247,1419
Pver_gene_g8244,0
Pver_gene_g8245,505
Pver_gene_g8248,315
Pver_gene_g8249,400
Pver_gene_g10791,577
Pver_gene_g5854,1784
Pver_gene_g5855,29454
Pver_gene_g5856,79
Pver_gene_g5857,2485
Pver_gene_g5850,100
Pver_gene_g5851,4014
Pver_gene_g5852,2384
Pver_gene_g5853,0
Pver_gene_g5858,1928
Pver_gene_g5859,404
Pver_gene_g6951,804
Pver_gene_g7984,705
Pver_gene_g7985,1066
Pver_gene_g7986,4649
Pver_gene_g7987,1345
Pver_gene_g7980,129
Pver_gene_g7981,77
Pver_gene_g7982,464
Pver_gene_g7983,1636
Pver_gene_g7988,2929
Pver_gene_g7989,81
Pver_gene_g9111,1471
Pver_gene_g9110,2370
Pver_gene_g9113,1805
Pver_gene_g9112,38185
Pver_gene_g9115,64
Pver_gene_g9114,155
Pver_gene_g9117,91
Pver_gene_g9116,20
Pver_gene_g9119,764
Pver_gene_g9118,80
Pver_gene_g24014,0
Pver_gene_g24015,0
Pver_gene_g24016,0
Pver_gene_novel_gene_588_5de57afd,0
Pver_gene_g21025,0
Pver_gene_g8768,45
Pver_gene_g21022,19
Pver_gene_g21023,0
Pver_gene_g24012,0
Pver_gene_g24013,0
Pver_gene_g21224,0
Pver_gene_g21225,0
Pver_gene_g21226,0
Pver_gene_g21227,10
Pver_gene_g21220,34
Pver_gene_g21221,2
Pver_gene_g21222,0
Pver_gene_g21223,12
Pver_gene_g21228,45
Pver_gene_g21229,2
Pver_gene_g703_g705,218
STRG.2087,104
Pver_gene_g2859,4309
Pver_gene_g2858,1074
Pver_gene_g9809,191
Pver_gene_g9808,5435
Pver_gene_g2855,1805
Pver_gene_g9806,40
Pver_gene_g2857,9724
Pver_gene_g9804,800
Pver_gene_g2851,54
Pver_gene_g9802,221
Pver_gene_g9801,215
Pver_gene_g9800,1356
Pver_gene_g3188,17
Pver_gene_g3189,800
Pver_gene_g6358,1784
Pver_gene_g6359,1988
Pver_gene_g3180,1100
Pver_gene_g6353,902
Pver_gene_g3182,7805
Pver_gene_g6351,2662
Pver_gene_g3184,615
Pver_gene_g6357,1226
Pver_gene_g6354,2120
Pver_gene_g3187,2909
Pver_gene_g19344,175
Pver_gene_g19345,0
Pver_gene_g19346,85
Pver_gene_g19347,4
Pver_gene_g19340,0
Pver_gene_g19341,1000
Pver_gene_g19342,51
Pver_gene_g19343,260
Pver_gene_g19348,137
Pver_gene_g19349,6012
Pver_gene_g25219,0
Pver_gene_g25218,0
Pver_gene_novel_gene_770_5de57afd,0
Pver_gene_g25211,0
Pver_gene_g25210,0
Pver_gene_g25213,0
Pver_gene_g25212,77
Pver_gene_g25215,0
Pver_gene_g25214,0
Pver_gene_g25217,0
Pver_gene_g25216,0
Pver_gene_g3728,486
Pver_gene_g3729,6308
Pver_gene_g3724,2141
Pver_gene_g3725,485
Pver_gene_g3726,1336
Pver_gene_g3727,233
Pver_gene_g3720,9314
Pver_gene_g3721,797
Pver_gene_g3722,85
Pver_gene_g3723,1431
Pver_gene_g7409,683
Pver_gene_g7408,0
Pver_gene_g7401,5824
Pver_gene_g7400,5460
Pver_gene_g7403,633
Pver_gene_g7402,2681
Pver_gene_g7405,125
Pver_gene_g7404,1521
Pver_gene_g7407,0
Pver_gene_g7406,494
Pver_gene_g1766,855
Pver_gene_g1767,696
Pver_gene_g1764,138
Pver_gene_g1765,138
Pver_gene_g1762,2634
Pver_gene_g1763,115
Pver_gene_g1760,0
Pver_gene_g1761,553
Pver_gene_g1768,1750
Pver_gene_g1769,738
Pver_gene_g10633,2779
Pver_gene_novel_gene_322_5de57afd,4
Pver_gene_g4848,136
Pver_gene_g4849,95
Pver_gene_g4844,19
Pver_gene_g4845,11460
Pver_gene_g4846,39
Pver_gene_g4847,220
Pver_gene_g4840,1645
Pver_gene_g4841,326
Pver_gene_g4842,923
Pver_gene_g4843,6973
Pver_gene_g26179,12624
Pver_gene_g26178,487
Pver_gene_g26171,9
Pver_gene_g26170,12
Pver_gene_g26173,88
Pver_gene_g26172,0
Pver_gene_g26175,29
Pver_gene_g26174,68
Pver_gene_g26177,0
Pver_gene_g26176,0
Pver_gene_g14871,669
Pver_gene_g14870,318
Pver_gene_g14873,0
Pver_gene_g14872,502
Pver_gene_g14875,4397
Pver_gene_g14874,2760
Pver_gene_g14877,47913
Pver_gene_g14876,956
Pver_gene_g14879,68
Pver_gene_g14878,2531
Pver_gene_g12009,4500
Pver_gene_g20638,0
Pver_gene_g20639,0
Pver_gene_g20634,199
Pver_gene_g20635,0
Pver_gene_g20636,0
Pver_gene_g20637,0
Pver_gene_g20630,11
Pver_gene_g20631,10
Pver_gene_g20632,874
Pver_gene_g20633,0
Pver_gene_g2446,12
Pver_gene_g2447,0
Pver_gene_g2444,0
Pver_gene_g2445,60
Pver_gene_g2442,825
Pver_gene_g2443,47
Pver_gene_g2440,1544
Pver_gene_g2441,3298
Pver_gene_g2448,11
Pver_gene_g2449,49
Pver_gene_g15058,0
Pver_gene_g15059,49
Pver_gene_g15050,5643
Pver_gene_g15051,1070
Pver_gene_g15052,1881
Pver_gene_g15053,253
Pver_gene_g15054,623
Pver_gene_g15055,135
Pver_gene_g15056,886
STRG.7924,5
Pver_gene_g18826,41
Pver_gene_g18827,7
Pver_gene_g18824,131
Pver_gene_g18825,91
Pver_gene_g18822,11
Pver_gene_g18823,39
Pver_gene_g18820,1578
Pver_gene_novel_gene_337_5de57afd,162
Pver_gene_g18828,45
Pver_gene_g18829,264
Pver_gene_g11968,89
Pver_gene_g11969,220
Pver_gene_g11960,5346
Pver_gene_g11961,1154
Pver_gene_g11962,1126
Pver_gene_g11963,4349
Pver_gene_g11964,427
Pver_gene_g11965,0
Pver_gene_g11966,4
Pver_gene_g11967,305
Pver_gene_novel_gene_772_5de57afd,25
Pver_gene_g12709,159
Pver_gene_g17153,1239
Pver_gene_g12304,2813
Pver_gene_novel_gene_96_5de57afd,184
Pver_gene_g12700,741
Pver_gene_g12703,103
Pver_gene_g12702,610
Pver_gene_g12705,1614
Pver_gene_g12704,2
Pver_gene_g12707,1151
Pver_gene_g12706,413
Pver_gene_g12306,230
Pver_gene_g17157,132
Pver_gene_g12300,17
Pver_gene_g17155,324
Pver_gene_g12302,213
Pver_gene_g258,2043
Pver_gene_g259,9164
Pver_gene_g252,0
Pver_gene_g253,898
Pver_gene_g250,1727
Pver_gene_g251,159
Pver_gene_g256,704
Pver_gene_g257,216
Pver_gene_g254,1989
Pver_gene_g255,1108
Pver_gene_g10709,1531
Pver_gene_g10708,1669
Pver_gene_g10707,145
Pver_gene_g10706,81
Pver_gene_g10705,984
Pver_gene_g10704,662
Pver_gene_g10703,1859
Pver_gene_g10702,0
Pver_gene_g10701,334
Pver_gene_g10700,0
Pver_gene_g14019,3
Pver_gene_g14018,0
Pver_gene_g14017,990
Pver_gene_g14016,7467
Pver_gene_g14015,16
Pver_gene_g14014,11706
Pver_gene_g14013,3961
Pver_gene_g14012,8723
Pver_gene_g14011,2451
Pver_gene_g14010,4838
Pver_gene_g3790,7
Pver_gene_g3230,4960
Pver_gene_g13540,0
Pver_gene_g13541,174
Pver_gene_g13542,241
Pver_gene_g13543,1515
Pver_gene_g13544,1173
Pver_gene_g13545,18823
Pver_gene_g13546,989
Pver_gene_g13547,172
Pver_gene_g13548,71521
Pver_gene_g13549,0
Pver_gene_g21013,678
Pver_gene_g3237,0
Pver_gene_g21012,147
Pver_gene_g15869,1369
Pver_gene_g15868,1651
Pver_gene_g15861,1721
Pver_gene_g15860,386
